,Location,NewHome,FTB,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Label,age
87,2,2,2,87271,10,2,5,2,0.419,65592,0.75,20,0.035,87456,0.052000000000000005,0,1
88,1,1,2,209870,7,1,5,7,0.318,319792,0.7,20,0.0535,456846,0.124,1,0
89,1,2,2,148812,7,1,5,3,0.37200000000000005,595282,0.7,35,0.0535,850403,0.253,0,1
90,6,2,1,151569,12,3,2,4,0.358,249119,0.75,35,0.0535,332159,0.10400000000000001,0,1
91,6,1,2,190935,11,1,5,5,0.297,119384,0.75,25,0.025,159179,0.034,1,1
92,1,2,2,134511,6,1,3,5,0.442,715530,0.85,25,0.035,841800,0.32,0,1
93,3,1,2,90246,1,3,5,6,0.408,178982,0.65,25,0.035,275357,0.11900000000000001,0,1
94,6,2,1,92038,11,2,4,6,0.475,206048,0.85,40,0.0535,242409,0.136,0,1
95,5,2,2,92578,3,3,2,1,0.408,63016,0.65,25,0.0535,96948,0.049,0,1
96,1,1,2,99342,11,1,2,3,0.419,282635,0.6,20,0.0535,471058,0.23199999999999998,1,1
97,2,1,2,100441,8,1,5,5,0.35200000000000004,283966,0.6,20,0.045,473277,0.215,1,1
98,6,2,2,154413,1,5,6,3,0.425,65357,0.93,35,0.025,70276,0.018000000000000002,0,1
99,1,1,1,141173,11,1,5,6,0.375,364226,0.975,30,0.0535,373565,0.17300000000000001,0,1
100,1,1,2,122762,12,6,3,4,0.45799999999999996,370054,0.75,20,0.025,493405,0.192,0,1
101,1,1,1,175738,13,2,3,5,0.42100000000000004,298119,0.975,35,0.0535,305763,0.107,0,1
102,4,1,2,110034,2,4,3,5,0.489,184286,0.75,25,0.015,245715,0.08,0,1
103,3,2,2,144667,5,1,3,5,0.434,320557,0.6,25,0.035,534262,0.133,1,1
104,1,2,2,94807,3,2,5,4,0.42200000000000004,281389,0.6,30,0.035,468982,0.16,0,1
105,3,2,2,97509,2,3,1,5,0.447,383753,0.55,25,0.025,697733,0.212,0,1
106,1,1,1,131604,10,1,5,3,0.37799999999999995,233307,0.93,20,0.025,250868,0.113,0,0
107,2,1,1,79311,9,4,1,5,0.457,214309,0.93,20,0.0535,230440,0.22,0,1
108,1,2,2,91386,8,1,3,5,0.517,107461,0.75,30,0.035,143281,0.063,0,1
109,2,1,2,76013,9,2,4,5,0.47700000000000004,215850,0.55,20,0.0535,392455,0.23199999999999998,1,1
110,1,1,2,152108,11,1,5,4,0.35,404999,0.65,20,0.0535,623075,0.217,1,1
111,3,1,2,110397,13,2,4,6,0.41600000000000004,317553,0.85,25,0.035,373592,0.17300000000000001,0,1
112,6,2,1,112519,1,5,3,4,0.473,150813,0.975,35,0.0535,154680,0.085,0,1
113,2,1,2,137886,3,2,2,6,0.369,874876,0.55,20,0.045,1590684,0.48200000000000004,0,0
114,3,2,2,80779,5,2,6,6,0.48100000000000004,92229,1.0,25,0.05,92229,0.08,0,1
115,6,1,1,52103,11,4,1,6,0.462,268680,1.0,35,0.0535,268680,0.326,0,1
116,1,2,2,121635,7,1,6,5,0.39299999999999996,443356,0.7,35,0.035,633366,0.18100000000000002,1,1
117,2,1,2,106529,3,1,2,6,0.461,294176,1.0,20,0.015,294176,0.16,0,1
118,6,2,1,118939,1,3,5,6,0.41700000000000004,106757,0.93,40,0.025,114792,0.036000000000000004,0,0
119,6,2,2,180047,7,1,5,5,0.306,151003,0.93,35,0.0535,162369,0.053,1,1
120,3,2,2,71429,7,2,1,2,0.44299999999999995,319466,0.65,25,0.0535,491486,0.325,0,1
121,4,2,2,138394,13,2,3,6,0.384,139404,1.0,25,0.015,139404,0.048,0,1
122,4,2,2,157888,13,2,6,2,0.34,59523,0.93,25,0.035,64003,0.023,0,1
123,1,2,2,171346,10,2,3,3,0.39399999999999996,386360,1.0,30,0.0535,386360,0.151,1,1
124,6,2,2,133133,11,1,3,6,0.465,176364,0.65,35,0.045,271329,0.075,0,1
125,2,2,2,159175,3,1,5,5,0.39299999999999996,163839,0.6,20,0.0535,273065,0.084,1,1
126,2,1,2,193966,1,1,3,5,0.40399999999999997,200487,0.6,20,0.015,334145,0.06,1,1
127,6,2,2,113363,12,3,3,5,0.457,206215,0.65,35,0.015,317254,0.067,0,0
128,1,2,1,84014,3,2,1,5,0.43700000000000006,437564,0.93,35,0.0535,470499,0.33,0,0
129,1,2,2,58985,2,3,2,6,0.44,398429,0.85,25,0.015,468740,0.324,0,0
130,6,2,2,43084,2,4,2,4,0.44299999999999995,214445,0.75,25,0.025,285927,0.268,0,1
131,2,2,1,86096,8,1,3,6,0.46299999999999997,262179,0.85,25,0.035,308446,0.183,0,0
132,1,1,2,142186,6,1,5,6,0.34,186116,0.75,25,0.045,248155,0.087,1,1
133,6,2,1,163571,13,2,6,5,0.35700000000000004,329306,0.75,35,0.035,439075,0.1,0,1
134,2,2,1,131491,11,1,6,6,0.389,94990,0.93,30,0.0535,102140,0.048,1,1
135,1,1,1,63017,10,2,1,5,0.474,210784,0.93,25,0.035,226649,0.201,0,1
136,1,1,1,68575,2,3,4,5,0.439,318416,0.975,35,0.015,326581,0.171,0,0
137,6,1,1,49668,13,2,1,6,0.47700000000000004,234708,0.975,35,0.0535,240726,0.299,0,1
138,6,1,1,92792,2,4,5,6,0.43,209028,0.93,35,0.0535,224761,0.14300000000000002,0,1
139,1,1,2,125522,7,1,5,4,0.40399999999999997,57782,0.75,25,0.035,77043,0.027999999999999997,0,1
140,1,2,2,157714,2,2,6,6,0.35600000000000004,269686,0.45,30,0.035,599302,0.092,1,1
141,1,1,2,209511,2,3,3,6,0.46,277783,0.75,20,0.0535,370377,0.10800000000000001,0,1
142,4,2,2,148511,12,3,3,6,0.415,226334,0.7,25,0.0535,323334,0.111,0,1
143,1,1,2,151502,13,1,5,6,0.389,401322,0.93,25,0.035,431529,0.159,0,1
144,6,1,1,150562,12,3,3,6,0.413,170734,0.45,35,0.0535,379409,0.07200000000000001,1,1
145,6,2,2,106095,3,2,2,5,0.391,167630,0.6,35,0.05,279383,0.096,0,1
146,1,2,2,104036,10,2,1,6,0.40700000000000003,285629,0.93,35,0.035,307128,0.136,0,1
147,1,2,2,135280,12,1,5,5,0.409,185071,0.93,35,0.045,199001,0.078,0,0
148,1,1,2,161755,10,1,3,5,0.37,339209,0.85,20,0.045,399069,0.159,0,0
149,1,2,2,87321,9,1,3,6,0.521,389639,0.75,35,0.0535,519519,0.282,1,1
150,1,2,2,81278,14,2,2,6,0.44799999999999995,224250,0.65,30,0.035,345000,0.149,0,1
151,2,2,2,151981,7,1,6,5,0.409,415596,0.65,25,0.015,639378,0.131,0,1
152,2,2,1,75886,12,3,2,3,0.46799999999999997,337423,0.93,30,0.035,362820,0.24,0,0
153,1,2,2,92889,10,1,5,5,0.396,643519,1.0,35,0.015,643519,0.254,0,1
154,1,2,1,183954,3,2,6,6,0.39899999999999997,294511,0.65,35,0.0535,453094,0.10099999999999999,1,0
155,2,1,2,124141,7,1,3,6,0.428,324921,0.85,20,0.0535,382260,0.213,0,0
156,3,1,1,107398,3,1,1,1,0.39799999999999996,107438,0.7,30,0.015,153483,0.040999999999999995,0,0
157,6,2,1,52205,3,6,5,6,0.425,172527,0.93,40,0.025,185513,0.131,0,0
158,6,1,2,63456,12,3,5,4,0.43799999999999994,78624,0.65,30,0.025,120960,0.059000000000000004,0,0
159,2,2,2,100988,6,6,5,5,0.405,110299,0.93,20,0.0535,118601,0.08900000000000001,0,1
160,1,1,1,167948,5,3,3,6,0.391,234829,1.0,35,0.035,234829,0.069,0,0
161,1,2,2,160365,7,1,3,2,0.447,413691,0.65,35,0.0535,636448,0.163,1,1
162,2,1,2,128901,10,1,3,6,0.428,285239,0.7,20,0.0535,407484,0.18,1,1
163,6,2,1,62408,9,4,1,6,0.491,198505,0.75,35,0.0535,264673,0.201,0,1
164,6,2,2,180942,3,6,3,5,0.45,266679,0.55,35,0.035,484871,0.073,0,1
165,1,2,2,111387,12,6,5,5,0.36,173869,0.85,25,0.035,204552,0.094,0,1
166,1,2,1,113712,7,1,3,6,0.431,157404,1.0,35,0.025,157404,0.059000000000000004,0,0
167,1,1,1,86367,8,1,6,6,0.457,265413,1.0,35,0.0535,265413,0.19399999999999998,0,0
168,6,1,2,91808,12,3,5,6,0.45899999999999996,209490,0.85,30,0.015,246459,0.094,0,0
169,6,1,1,75414,3,2,1,6,0.451,237496,1.0,35,0.035,237496,0.156,0,0
170,6,2,2,138292,4,5,3,6,0.436,125553,0.55,35,0.025,228278,0.039,0,1
171,1,2,2,158085,10,2,3,6,0.408,75476,0.65,25,0.045,116117,0.032,1,1
172,6,2,2,94582,12,3,6,4,0.461,207441,0.93,40,0.0535,223055,0.133,0,1
173,2,1,2,171221,14,1,3,6,0.35,261654,0.7,20,0.0535,373791,0.125,1,1
174,6,2,2,177554,7,1,5,3,0.305,174871,0.65,35,0.035,269032,0.049,0,0
175,1,1,1,140231,3,6,3,6,0.409,177748,0.75,35,0.0535,236997,0.08,0,0
176,6,1,1,145363,12,3,1,6,0.391,382744,0.65,35,0.045,588837,0.149,0,1
177,1,2,1,130723,6,1,5,5,0.36,89561,1.0,35,0.025,89561,0.028999999999999998,1,0
178,1,1,2,159509,7,1,3,2,0.408,322190,0.93,20,0.0535,346441,0.165,0,1
179,1,1,2,181113,13,1,5,6,0.318,447195,0.75,20,0.015,596260,0.14300000000000002,1,1
180,1,2,1,114867,3,2,5,6,0.415,414146,0.85,35,0.035,487231,0.179,0,0
181,6,2,2,159544,7,1,5,5,0.377,183110,0.45,35,0.045,406911,0.065,1,1
182,6,1,2,163552,10,1,6,6,0.39899999999999997,217167,0.93,25,0.035,233513,0.08,0,1
183,6,1,2,138339,3,1,3,5,0.44299999999999995,289014,0.93,25,0.025,310768,0.113,0,1
184,3,2,1,96291,13,1,4,6,0.44,155069,0.93,30,0.015,166741,0.067,0,1
185,1,2,2,172902,5,1,3,4,0.425,163519,0.75,30,0.0535,218025,0.063,1,1
186,1,2,1,95841,2,3,1,6,0.418,327643,0.93,35,0.025,352304,0.147,0,0
187,6,2,2,165011,3,1,5,1,0.319,332211,0.6,25,0.0535,553685,0.146,0,1
188,1,2,2,156436,11,1,4,6,0.344,164879,0.85,30,0.035,193975,0.057,1,1
189,1,2,2,85147,8,2,3,3,0.496,54056,0.85,30,0.0535,63595,0.043,0,1
190,6,2,2,142465,9,1,5,6,0.35700000000000004,217415,0.85,25,0.0535,255782,0.111,0,1
191,2,2,2,146675,9,1,3,6,0.462,170535,0.85,25,0.05,200629,0.08199999999999999,1,1
192,1,1,2,156256,7,1,1,6,0.40399999999999997,375904,0.85,25,0.035,442240,0.145,1,1
193,1,2,2,162034,13,1,2,4,0.335,399016,0.75,35,0.0535,532021,0.156,1,1
194,1,2,1,63876,3,2,2,6,0.433,292023,0.7,35,0.0535,417176,0.289,0,0
195,6,2,2,134504,14,1,5,5,0.40700000000000003,308289,0.65,40,0.05,474291,0.133,0,0
196,4,1,2,110055,13,1,1,6,0.45799999999999996,387772,0.85,25,0.015,456202,0.16899999999999998,0,1
197,1,1,1,81231,5,3,4,6,0.40299999999999997,284317,0.975,35,0.035,291607,0.174,0,0
198,6,1,2,124485,3,1,5,3,0.34299999999999997,275244,0.7,25,0.015,393206,0.106,0,1
199,1,1,2,72238,2,6,5,6,0.41700000000000004,357742,0.975,25,0.015,366915,0.23800000000000002,0,0
200,4,2,2,139393,9,1,5,3,0.337,170148,0.6,25,0.0535,283580,0.08900000000000001,1,1
201,2,1,1,62420,12,3,1,5,0.439,139261,0.65,20,0.045,214248,0.16899999999999998,0,0
202,4,2,1,51503,2,4,4,4,0.504,125021,0.93,35,0.0535,134431,0.154,0,0
203,1,1,2,124493,6,1,1,2,0.35600000000000004,221254,0.93,25,0.045,237908,0.11900000000000001,0,1
204,6,2,2,83539,3,2,4,3,0.47200000000000003,101032,0.6,30,0.0535,168387,0.081,1,1
205,2,1,2,101523,5,1,5,6,0.377,282566,0.75,20,0.045,376755,0.21100000000000002,0,1
206,1,1,2,131200,5,1,5,4,0.369,433488,0.975,20,0.035,444603,0.23,0,1
207,1,1,2,159895,6,1,5,6,0.331,397109,0.75,25,0.035,529479,0.149,1,1
208,2,2,1,155438,12,3,5,5,0.313,198957,0.93,30,0.0535,213932,0.086,0,1
209,2,1,2,191122,11,1,5,3,0.28800000000000003,200109,0.65,20,0.045,307860,0.079,0,1
210,1,2,2,142376,13,2,3,6,0.43200000000000005,356662,0.7,35,0.05,509517,0.152,1,1
211,6,2,2,41201,3,2,5,4,0.409,50325,0.93,35,0.025,54113,0.052000000000000005,0,0
212,2,1,2,122850,5,2,5,5,0.355,297491,0.85,20,0.0535,349989,0.19699999999999998,0,1
213,1,2,2,150445,4,1,5,4,0.31,363114,0.93,25,0.0535,390445,0.175,0,1
214,6,2,1,84492,10,2,3,6,0.495,122770,0.85,35,0.0535,144435,0.092,0,1
215,1,1,2,160850,14,1,3,6,0.364,272120,1.0,20,0.015,272120,0.098,1,1
216,6,2,2,82176,13,1,3,6,0.446,81378,0.93,35,0.035,87503,0.049,0,1
217,6,2,1,143403,13,2,6,7,0.461,217454,0.93,35,0.045,233822,0.086,0,0
218,1,1,2,155176,14,1,3,6,0.41100000000000003,809838,0.75,20,0.015,1079784,0.302,1,1
219,5,1,2,82861,12,3,1,4,0.415,350180,0.65,25,0.035,538738,0.254,0,1
220,1,1,2,151580,7,1,3,6,0.36200000000000004,241909,0.85,25,0.015,284599,0.077,1,1
221,6,1,2,130498,2,6,3,6,0.426,300191,0.85,30,0.025,353166,0.109,0,1
222,6,2,2,66258,2,2,5,6,0.441,196100,0.65,25,0.035,301692,0.17800000000000002,0,1
223,3,2,2,152942,9,1,6,5,0.32299999999999995,294252,0.85,25,0.0535,346179,0.14,0,1
224,6,2,1,87177,2,4,5,5,0.39,246019,0.93,30,0.05,264537,0.182,0,1
225,1,2,2,185896,13,1,5,6,0.324,424821,0.55,35,0.0535,772402,0.145,1,1
226,1,2,1,141910,11,1,5,6,0.37,312590,0.75,35,0.0535,416787,0.139,1,0
227,6,2,2,139222,11,2,3,3,0.38799999999999996,197465,0.65,30,0.015,303792,0.059000000000000004,0,1
228,1,1,2,105693,13,2,5,6,0.371,176173,0.7,25,0.045,251676,0.111,0,1
229,1,2,2,240288,11,6,3,5,0.38799999999999996,400464,0.75,30,0.025,533952,0.079,0,1
230,2,2,2,111179,1,5,5,6,0.401,87517,0.7,20,0.015,125024,0.046,0,1
231,3,2,1,61529,2,4,1,7,0.474,208182,0.75,25,0.0535,277576,0.24600000000000002,0,1
232,1,1,2,140237,3,1,5,4,0.368,427862,0.85,25,0.035,503367,0.183,0,1
233,4,1,2,105551,10,2,4,5,0.405,164569,0.93,30,0.015,176956,0.065,0,0
234,1,1,1,164343,11,1,3,6,0.364,248587,0.975,35,0.0535,254961,0.096,1,0
235,6,1,1,155640,3,3,5,6,0.324,158684,0.93,35,0.015,170628,0.037000000000000005,0,0
236,5,2,2,125264,8,2,5,5,0.386,297161,0.75,25,0.05,396215,0.166,0,1
237,1,2,2,76853,7,2,1,5,0.45899999999999996,222943,0.75,30,0.0535,297257,0.19399999999999998,0,1
238,6,1,1,156325,3,2,1,6,0.33,197906,1.0,35,0.0535,197906,0.08,0,1
239,6,2,1,71456,9,4,6,6,0.474,208306,0.65,30,0.0535,320471,0.195,0,1
240,1,2,2,202124,6,1,5,2,0.317,432720,0.93,30,0.035,465290,0.115,1,1
241,2,1,2,134333,5,1,5,3,0.39399999999999996,304359,0.7,20,0.0535,434799,0.185,0,1
242,6,2,1,94381,12,3,3,3,0.48700000000000004,182587,0.75,25,0.0535,243449,0.14,0,1
243,6,2,2,154607,5,1,3,2,0.379,329148,0.93,35,0.0535,353923,0.135,0,1
244,6,2,2,162888,11,1,3,4,0.45299999999999996,162079,0.7,25,0.035,231541,0.06,0,1
245,1,2,2,63522,2,4,3,3,0.493,330887,0.93,30,0.015,355792,0.21600000000000003,0,1
246,1,2,2,149084,5,1,5,5,0.35200000000000004,119005,0.85,35,0.0535,140006,0.05,1,0
247,4,2,2,72632,3,1,5,5,0.45799999999999996,248420,1.0,25,0.0535,248420,0.248,0,1
248,6,1,2,93410,1,6,3,2,0.489,260256,0.85,25,0.015,306184,0.134,0,1
249,6,1,1,70354,2,3,1,6,0.483,238335,0.75,35,0.0535,317780,0.214,0,0
250,2,1,1,46483,14,5,2,6,0.445,213161,0.975,20,0.045,218627,0.348,0,0
251,6,1,1,58239,2,6,1,5,0.441,160777,0.85,35,0.0535,189149,0.175,0,0
252,1,2,1,111442,3,2,2,7,0.424,404831,0.93,35,0.025,435302,0.156,0,1
253,1,1,2,77264,13,2,1,6,0.473,371193,0.93,20,0.035,399132,0.33399999999999996,0,1
254,1,1,1,90999,11,1,4,5,0.40299999999999997,237119,0.975,25,0.025,243199,0.14,0,1
255,2,2,2,105452,11,1,3,4,0.505,217395,0.93,25,0.0535,233758,0.15,0,1
256,3,2,2,121607,7,1,5,6,0.39299999999999996,50801,1.0,25,0.015,50801,0.02,1,1
257,2,2,1,92188,2,3,5,1,0.413,104883,0.93,30,0.0535,112777,0.076,0,1
258,3,1,2,144796,7,1,5,3,0.41200000000000003,218711,0.85,25,0.025,257307,0.081,0,1
259,2,2,2,180473,7,1,1,6,0.32,236077,0.93,20,0.0535,253846,0.107,1,0
260,6,1,1,78696,2,6,2,5,0.429,271144,0.7,35,0.05,387349,0.209,0,0
261,1,2,1,85849,1,3,3,6,0.47100000000000003,181628,0.6,35,0.015,302713,0.078,0,0
262,6,2,1,158730,1,6,1,6,0.387,109300,1.0,35,0.035,109300,0.034,0,0
263,1,2,2,185240,10,1,6,6,0.332,490911,0.93,35,0.0535,527861,0.168,1,0
264,2,2,2,98701,11,2,5,6,0.41200000000000003,121894,0.65,20,0.05,187529,0.098,1,1
265,1,2,2,59652,8,2,6,6,0.473,231588,0.7,30,0.045,330840,0.23600000000000002,0,0
266,1,2,1,62199,13,2,6,5,0.48100000000000004,326175,0.85,35,0.045,383735,0.298,0,1
267,5,1,1,42595,2,3,5,4,0.43200000000000005,181285,0.85,25,0.035,213276,0.256,0,1
268,1,2,2,159578,11,1,5,3,0.32299999999999995,202671,0.85,30,0.0535,238436,0.085,0,1
269,1,1,2,116809,7,1,3,4,0.419,265862,0.7,20,0.025,379803,0.145,1,1
270,1,1,2,142958,8,1,4,6,0.39399999999999996,54741,0.65,25,0.0535,84217,0.027999999999999997,1,1
271,6,1,2,211304,6,1,1,3,0.40399999999999997,287213,0.65,25,0.05,441866,0.095,0,1
272,1,1,2,175138,13,1,5,4,0.32799999999999996,400197,0.65,20,0.0535,615688,0.18600000000000003,1,1
273,2,1,1,145231,3,1,3,5,0.461,259929,1.0,20,0.035,259929,0.125,0,1
274,6,2,2,99311,6,2,6,6,0.457,141135,0.75,30,0.05,188180,0.092,0,1
275,6,1,2,158653,10,1,6,6,0.34,111275,0.93,25,0.0535,119651,0.051,1,1
276,6,2,1,84459,6,2,5,5,0.43200000000000005,272429,0.93,35,0.0535,292934,0.204,0,0
277,1,1,2,131310,12,3,5,2,0.39299999999999996,413401,0.65,20,0.0535,636002,0.257,0,1
278,2,1,2,148143,7,1,5,5,0.395,428033,0.75,20,0.0535,570711,0.23600000000000002,0,0
279,6,2,2,69767,13,1,1,6,0.45899999999999996,260031,0.55,35,0.015,472784,0.13699999999999998,0,1
280,6,1,1,104759,13,1,5,6,0.387,271482,0.75,25,0.0535,361976,0.188,0,1
281,1,2,2,62473,6,1,1,3,0.451,73152,0.75,35,0.0535,97536,0.07400000000000001,0,1
282,5,1,2,63139,14,2,3,2,0.491,286410,0.75,25,0.015,381880,0.218,0,1
283,6,2,1,52753,1,3,1,5,0.45399999999999996,215110,0.75,35,0.0535,286813,0.258,0,0
284,1,2,2,134345,3,1,5,6,0.376,243249,0.7,35,0.045,347499,0.10300000000000001,0,0
285,6,1,2,73983,2,3,5,4,0.405,202748,1.0,25,0.0535,202748,0.19899999999999998,0,1
286,1,1,2,161133,7,1,5,6,0.33899999999999997,402879,0.7,25,0.035,575541,0.15,1,0
287,6,1,2,126869,5,1,3,4,0.384,108841,0.45,30,0.035,241869,0.046,0,1
288,2,1,2,154644,4,1,6,6,0.37200000000000005,176716,0.93,20,0.015,190017,0.066,0,1
289,4,2,1,55953,2,3,1,5,0.508,246295,1.0,20,0.05,246295,0.348,0,1
290,3,2,2,66203,8,2,6,6,0.489,201943,0.85,25,0.0535,237580,0.221,0,1
291,1,1,1,102242,5,1,5,2,0.355,254912,0.93,20,0.015,274099,0.14400000000000002,0,1
292,2,2,1,91926,11,2,5,6,0.409,197144,0.93,30,0.025,211983,0.102,0,0
293,6,1,1,150380,10,2,1,6,0.36700000000000005,207232,0.75,35,0.015,276309,0.051,0,0
294,3,2,1,73227,9,6,1,5,0.48,203098,1.0,30,0.015,203098,0.115,0,0
295,6,2,1,56084,13,2,2,6,0.47,107083,0.85,35,0.025,125980,0.08199999999999999,0,0
296,1,1,2,173386,7,1,3,6,0.469,201045,0.65,25,0.045,309300,0.077,1,1
297,1,1,1,128097,5,2,5,6,0.38299999999999995,220827,0.7,35,0.045,315467,0.098,0,0
298,6,2,2,120183,6,6,5,6,0.405,91176,0.6,25,0.045,151960,0.051,0,1
299,2,2,1,62148,12,4,5,2,0.469,78376,0.93,30,0.035,84275,0.068,0,0
300,2,1,2,115402,3,1,1,6,0.426,203115,0.55,20,0.015,369300,0.102,0,1
301,1,2,2,157349,3,1,5,6,0.375,354047,1.0,35,0.0535,354047,0.142,0,1
302,6,1,2,59839,14,3,1,3,0.469,54585,0.93,25,0.0535,58694,0.066,0,1
303,6,2,2,135972,1,3,1,6,0.414,265267,0.75,30,0.025,353689,0.092,0,1
304,3,2,2,81867,13,2,6,2,0.46399999999999997,110906,0.85,25,0.035,130478,0.081,0,1
305,1,1,1,137665,3,3,1,7,0.41700000000000004,164074,1.0,35,0.045,164074,0.068,0,1
306,6,1,2,166132,3,1,3,6,0.39799999999999996,427336,1.0,30,0.0535,427336,0.172,0,1
307,6,2,2,127228,11,2,6,6,0.363,192456,0.65,30,0.0535,296086,0.10099999999999999,1,1
308,1,2,2,83500,2,3,1,6,0.433,193153,0.7,30,0.0535,275933,0.155,0,1
309,6,1,2,84382,6,1,1,2,0.435,210197,0.65,25,0.015,323380,0.12,0,1
310,6,2,2,181134,11,1,1,5,0.305,145008,0.6,40,0.0535,241680,0.049,1,1
311,6,2,2,180304,8,1,5,4,0.299,280107,0.55,25,0.045,509285,0.10400000000000001,0,1
312,1,2,2,128630,5,2,5,4,0.365,361544,0.85,35,0.015,425346,0.10300000000000001,0,1
313,6,1,1,85643,4,4,1,5,0.436,309577,1.0,35,0.0535,309577,0.22899999999999998,0,0
314,6,1,2,137506,7,1,5,6,0.38299999999999995,440787,0.93,30,0.025,473965,0.152,0,1
315,2,2,2,61731,12,3,2,6,0.514,232250,0.85,25,0.025,273235,0.203,0,0
316,1,1,1,152227,5,1,5,4,0.33,259733,0.7,25,0.025,371047,0.092,0,1
317,2,2,2,48404,3,2,1,6,0.467,54586,0.75,20,0.035,72781,0.079,0,1
318,6,2,1,71261,9,2,2,6,0.498,179917,0.85,35,0.0535,211667,0.16,0,0
319,6,2,2,175825,13,2,1,4,0.308,193332,0.75,35,0.045,257776,0.062,0,0
320,6,1,2,158790,3,2,1,6,0.396,193094,0.975,30,0.015,198045,0.05,0,1
321,6,1,2,59504,2,3,6,5,0.46399999999999997,351429,0.45,30,0.015,780953,0.245,0,1
322,6,1,2,165092,3,2,5,3,0.348,58294,0.93,25,0.025,62682,0.019,0,1
323,6,1,2,45618,8,2,1,5,0.511,144378,0.85,25,0.0535,169856,0.23,0,1
324,2,2,2,154649,12,3,3,5,0.44799999999999995,384374,1.0,20,0.0535,384374,0.203,0,1
325,3,2,2,134744,13,1,2,6,0.45799999999999996,239420,0.85,25,0.045,281671,0.11900000000000001,0,1
326,1,2,2,142905,3,1,6,5,0.43799999999999994,99652,0.93,35,0.0535,107153,0.044000000000000004,0,1
327,1,2,1,126471,5,1,1,6,0.332,389239,0.55,35,0.0535,707707,0.195,1,0
328,1,1,2,135805,5,1,3,6,0.424,155313,0.7,25,0.0535,221876,0.083,1,1
329,4,2,1,97757,1,5,3,4,0.49200000000000005,186005,0.93,35,0.035,200005,0.094,0,1
330,6,2,2,127025,3,1,4,4,0.43200000000000005,394425,0.93,35,0.015,424113,0.114,0,1
331,5,2,2,65230,6,1,5,6,0.45,361831,0.7,30,0.0535,516901,0.37200000000000005,0,0
332,6,1,2,166807,7,2,6,2,0.368,291447,0.7,25,0.0535,416353,0.127,1,1
333,1,1,2,87130,3,3,1,7,0.43,325242,0.7,25,0.0535,464631,0.271,0,1
334,6,2,2,112669,2,3,5,6,0.39899999999999997,130197,0.7,35,0.0535,185996,0.073,0,1
335,1,2,2,79800,5,1,5,5,0.426,290999,0.7,35,0.0535,415713,0.231,0,1
336,6,2,1,67819,11,4,2,5,0.508,196278,0.93,35,0.045,211052,0.16399999999999998,0,1
337,2,1,2,93248,9,3,3,4,0.47700000000000004,316698,0.6,20,0.0535,527830,0.27699999999999997,0,1
338,5,2,2,201113,3,1,3,5,0.434,54718,0.7,25,0.05,78169,0.019,1,1
339,1,1,2,168075,13,1,6,6,0.358,185984,0.65,25,0.0535,286129,0.08,1,0
340,6,2,2,157825,8,1,5,5,0.306,245295,0.7,35,0.0535,350421,0.098,1,1
341,6,2,2,63074,10,2,3,3,0.516,192416,0.85,35,0.05,226372,0.185,0,1
342,6,1,1,115423,3,2,1,6,0.397,189149,0.55,35,0.045,343907,0.09300000000000001,0,0
343,6,1,2,146590,5,1,5,5,0.374,247000,0.65,25,0.0535,380000,0.122,0,1
344,2,1,1,72054,12,4,1,7,0.425,239103,0.85,20,0.0535,281298,0.271,0,0
345,6,1,2,132993,3,2,3,6,0.479,233983,0.55,25,0.015,425424,0.084,0,1
346,6,2,2,154914,3,2,3,6,0.33299999999999996,266407,0.55,35,0.0535,484376,0.109,1,1
347,1,1,2,153578,7,1,5,5,0.34299999999999997,361303,1.0,20,0.025,361303,0.15,0,1
348,6,2,1,109974,6,2,3,5,0.442,282443,0.75,35,0.025,376591,0.11,0,1
349,6,1,2,175747,13,1,1,4,0.387,277643,0.7,35,0.0535,396633,0.1,0,0
350,2,2,1,141262,3,2,5,5,0.32299999999999995,238989,0.93,30,0.0535,256977,0.113,0,1
351,6,2,1,77969,4,4,1,5,0.442,207851,0.93,40,0.045,223496,0.14400000000000002,0,0
352,4,2,2,153760,3,1,3,6,0.433,69097,0.65,25,0.0535,106303,0.033,1,1
353,6,1,1,68648,2,3,1,5,0.44,186502,0.975,35,0.0535,191284,0.172,0,0
354,3,1,2,104657,7,1,5,5,0.363,238884,0.85,25,0.0535,281040,0.166,1,1
355,6,1,2,150888,13,2,5,6,0.313,290619,0.93,30,0.015,312494,0.08,1,1
356,3,1,2,173699,7,1,5,6,0.368,191455,0.6,25,0.0535,319092,0.08,1,1
357,6,1,2,206573,10,1,1,4,0.406,115594,0.93,30,0.0535,124295,0.037000000000000005,0,1
358,6,2,1,49742,12,3,2,6,0.426,179775,0.93,35,0.035,193306,0.179,0,0
359,1,1,2,149397,13,1,3,5,0.439,381400,0.45,20,0.05,847556,0.20199999999999999,1,1
360,6,1,2,89587,2,2,3,2,0.516,72587,0.6,30,0.0535,120978,0.054000000000000006,0,1
361,6,1,2,134375,13,6,3,5,0.41100000000000003,284330,1.0,35,0.0535,284330,0.134,0,0
362,2,1,2,145374,9,6,5,6,0.418,168039,0.75,20,0.025,224052,0.073,0,1
363,1,2,2,134826,10,2,5,6,0.35200000000000004,169764,0.93,25,0.035,182542,0.076,1,1
