,Location,NewHome,FTB,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Label,age
1359,2,1,2,113499,5,1,5,4,0.40700000000000003,138101,0.55,20,0.045,251093,0.092,0,1
1360,5,1,1,78676,12,5,2,6,0.43,169463,1.0,35,0.045,169463,0.122,0,1
1361,1,2,2,99785,14,6,3,4,0.489,192779,0.6,35,0.0535,321298,0.122,0,1
1362,2,2,2,81202,7,1,3,5,0.494,62980,0.93,25,0.0535,67720,0.055999999999999994,1,1
1363,6,1,2,154129,11,1,5,5,0.364,140226,0.75,25,0.035,186968,0.055,0,1
1364,2,2,1,84116,12,3,5,6,0.39799999999999996,240579,0.93,30,0.0535,258687,0.192,0,0
1365,6,1,2,147072,5,1,5,4,0.371,224187,0.85,25,0.025,263749,0.08199999999999999,0,1
1366,1,2,2,105811,5,1,1,4,0.379,315340,0.93,35,0.05,339075,0.18,0,1
1367,6,2,1,104822,13,2,1,2,0.41200000000000003,146109,0.6,35,0.025,243515,0.06,0,1
1368,2,1,2,180308,10,1,1,5,0.37200000000000005,217099,0.65,20,0.035,333998,0.084,0,0
1369,1,1,2,188286,7,1,3,5,0.406,436510,0.93,20,0.0535,469366,0.18899999999999997,1,1
1370,1,1,1,84530,12,6,4,5,0.36700000000000005,312353,0.975,35,0.0535,320362,0.23399999999999999,0,1
1371,1,1,1,178360,4,1,5,5,0.27899999999999997,289439,1.0,30,0.015,289439,0.067,0,0
1372,1,1,1,103726,7,2,1,5,0.389,300360,0.75,30,0.045,400480,0.17600000000000002,0,0
1373,6,2,1,169592,8,3,2,6,0.301,238258,1.0,35,0.045,238258,0.08,0,0
1374,2,1,2,151285,13,1,3,6,0.381,154930,0.93,20,0.035,166591,0.071,1,0
1375,1,1,2,52632,5,2,3,5,0.47,285128,0.7,20,0.0535,407326,0.442,0,0
1376,6,2,1,85889,5,1,3,5,0.509,210448,0.93,35,0.015,226288,0.09,0,0
1377,1,2,2,154566,3,2,5,6,0.371,210194,0.93,30,0.015,226015,0.055999999999999994,0,1
1378,6,2,1,116851,2,2,6,5,0.455,181622,0.975,35,0.05,186279,0.094,0,0
1379,3,1,2,156473,10,1,5,5,0.374,206280,0.55,25,0.045,375055,0.08800000000000001,1,1
1380,1,1,2,140774,7,2,5,5,0.355,286493,0.75,20,0.0535,381991,0.166,1,1
1381,1,1,2,138051,9,1,3,5,0.414,216104,0.85,25,0.015,254240,0.075,1,0
1382,6,2,1,103912,10,1,4,5,0.41600000000000004,73202,1.0,35,0.0535,73202,0.045,0,0
1383,3,2,1,50553,3,2,2,6,0.439,99203,1.0,30,0.0535,99203,0.131,0,1
1384,1,2,1,213338,11,2,3,5,0.34299999999999997,322274,0.93,25,0.015,346531,0.073,1,1
1385,6,1,2,67314,13,2,5,5,0.445,278464,0.75,25,0.0535,371285,0.3,0,1
1386,1,2,2,125078,5,1,1,5,0.405,110093,0.65,30,0.0535,169374,0.059000000000000004,1,1
1387,6,1,2,119726,3,6,4,5,0.423,248047,0.93,30,0.035,266717,0.11199999999999999,0,1
1388,1,2,2,175438,7,1,5,6,0.354,434949,0.93,30,0.0535,467687,0.166,1,1
1389,6,2,2,78859,11,2,3,5,0.489,154920,0.85,35,0.025,182259,0.084,0,0
1390,3,2,2,109738,9,2,4,4,0.369,53582,0.93,25,0.015,57615,0.023,1,1
1391,1,2,2,177832,11,1,1,6,0.419,137539,0.85,40,0.0535,161811,0.047,1,1
1392,2,2,2,87245,11,2,5,3,0.418,235144,0.65,20,0.0535,361760,0.22,0,1
1393,4,1,2,123419,7,1,5,6,0.41600000000000004,79630,0.65,25,0.015,122508,0.031,1,1
1394,1,1,1,104703,7,6,6,5,0.41,233835,0.975,35,0.025,239831,0.096,0,0
1395,1,1,2,159679,9,1,5,4,0.37799999999999995,187574,0.75,20,0.015,250099,0.068,1,0
1396,1,2,2,138810,6,1,3,5,0.42100000000000004,294930,1.0,25,0.015,294930,0.102,0,1
1397,6,1,2,164398,6,1,3,1,0.429,185307,0.75,25,0.015,247076,0.054000000000000006,0,1
1398,3,2,2,112754,13,1,5,6,0.391,330443,0.85,25,0.035,388756,0.17600000000000002,0,0
1399,2,1,1,54505,14,3,1,3,0.49700000000000005,165256,0.93,20,0.0535,177695,0.247,0,1
1400,2,2,2,143628,7,1,5,4,0.39299999999999996,385706,0.975,25,0.015,395596,0.129,0,0
1401,6,2,1,49082,13,2,3,6,0.494,206088,0.85,35,0.0535,242456,0.266,0,0
1402,6,1,1,61151,8,3,1,6,0.44299999999999995,272686,0.975,35,0.035,279678,0.221,0,0
1403,6,2,2,79901,10,2,1,6,0.489,102329,0.85,25,0.015,120387,0.061,0,1
1404,2,1,1,74372,2,3,3,4,0.474,159992,0.7,20,0.0535,228560,0.175,0,0
1405,2,1,2,74679,9,1,5,2,0.475,372275,0.75,20,0.015,496367,0.289,0,1
1406,1,2,2,122655,7,2,6,6,0.42,260271,0.85,35,0.05,306201,0.129,1,1
1407,2,2,2,44856,12,3,5,6,0.465,156294,0.85,20,0.0535,183875,0.284,0,1
1408,2,2,2,76254,1,5,5,5,0.44299999999999995,390512,0.7,25,0.0535,557874,0.37200000000000005,0,0
1409,1,2,2,153540,7,1,5,5,0.292,176536,0.85,35,0.015,207689,0.042,1,0
1410,6,2,1,57007,2,3,2,6,0.46,242258,0.7,35,0.0535,346083,0.26899999999999996,0,0
1411,1,2,1,108604,13,1,6,5,0.429,315979,0.55,35,0.035,574507,0.14400000000000002,0,0
1412,2,2,2,66280,5,2,1,4,0.456,57835,0.6,20,0.035,96392,0.061,0,1
1413,4,2,2,69152,12,3,2,2,0.41200000000000003,155812,0.55,25,0.0535,283295,0.16399999999999998,0,1
1414,1,2,2,164043,14,1,5,6,0.314,282848,0.65,30,0.0535,435151,0.11599999999999999,1,1
1415,6,2,2,160872,7,1,6,3,0.34600000000000003,304277,0.93,40,0.0535,327180,0.115,0,1
1416,1,2,2,160881,10,1,6,6,0.395,441658,0.93,35,0.025,474901,0.11800000000000001,1,1
1417,2,2,1,114089,8,3,6,5,0.436,336720,0.93,30,0.045,362065,0.179,0,1
1418,3,1,2,44036,11,1,6,4,0.48100000000000004,419521,0.85,25,0.015,493554,0.457,0,1
1419,3,2,1,129776,3,2,5,4,0.408,278008,0.93,30,0.0535,298933,0.14400000000000002,0,0
1420,6,2,1,96063,3,3,3,3,0.478,261326,0.93,35,0.0535,280996,0.172,0,1
1421,6,1,1,67198,12,5,1,6,0.41,240001,0.93,35,0.035,258066,0.177,0,1
1422,5,1,2,64671,12,2,1,6,0.46799999999999997,349138,0.7,25,0.0535,498769,0.392,0,1
1423,1,2,2,151506,10,1,5,5,0.311,286221,0.65,25,0.0535,440340,0.13699999999999998,1,0
1424,6,2,2,154586,7,1,3,5,0.342,164183,0.6,35,0.0535,273638,0.067,1,1
1425,2,2,2,158502,11,1,3,4,0.414,293811,0.93,20,0.015,315926,0.107,0,1
1426,1,2,2,114804,2,1,6,5,0.397,327441,0.93,35,0.015,352087,0.105,0,1
1427,1,1,2,179759,12,1,5,5,0.35100000000000003,406421,0.85,25,0.0535,478142,0.16399999999999998,1,1
1428,2,1,2,155833,14,1,6,4,0.395,407241,0.7,20,0.0535,581773,0.213,1,1
1429,6,2,1,101944,2,3,3,5,0.467,309236,0.7,35,0.015,441766,0.111,0,0
1430,6,2,2,83683,10,1,5,4,0.39,232475,0.7,30,0.015,332107,0.115,0,1
1431,1,2,2,150873,7,1,6,1,0.45,435889,1.0,30,0.035,435889,0.156,0,1
1432,6,2,1,75049,4,3,2,6,0.396,176492,0.85,35,0.015,207638,0.086,0,0
1433,6,2,2,134398,11,2,1,6,0.38299999999999995,196313,0.85,35,0.025,230956,0.063,0,1
1434,1,2,2,143329,6,1,1,6,0.391,209274,0.65,35,0.0535,321960,0.092,1,1
1435,4,2,1,87170,13,2,3,6,0.469,172611,0.93,30,0.0535,185603,0.133,0,1
1436,2,1,1,90002,4,4,5,6,0.43700000000000006,349862,0.7,20,0.015,499803,0.225,0,0
1437,3,2,2,169615,7,1,3,5,0.43,270092,0.75,30,0.0535,360123,0.107,1,0
1438,1,2,2,165981,3,1,5,4,0.371,409875,0.6,35,0.025,683125,0.106,0,1
1439,2,2,2,70288,9,2,4,7,0.45299999999999996,402780,0.6,25,0.045,671300,0.382,0,1
1440,3,2,1,123869,14,5,3,5,0.457,205308,1.0,30,0.0535,205308,0.111,0,0
1441,6,2,2,120550,10,1,5,4,0.353,449207,0.55,40,0.035,816740,0.17300000000000001,0,0
1442,1,2,2,91471,7,1,5,4,0.396,99995,0.7,30,0.0535,142850,0.073,1,1
1443,6,1,1,120393,12,1,3,6,0.41700000000000004,81092,1.0,35,0.0535,81092,0.043,0,1
1444,6,2,1,71757,3,2,2,4,0.465,261105,0.93,35,0.025,280758,0.156,0,0
1445,2,1,2,77093,8,3,3,6,0.479,323861,0.75,20,0.0535,431815,0.342,0,0
1446,1,2,2,48052,12,3,1,2,0.446,237525,0.65,25,0.0535,365423,0.359,0,1
1447,6,1,2,178597,5,6,5,6,0.38799999999999996,194612,0.6,25,0.0535,324353,0.079,1,1
1448,1,1,2,82924,8,1,1,5,0.433,411825,0.6,20,0.0535,686375,0.405,0,1
1449,6,2,1,120801,12,3,1,2,0.369,159452,0.75,35,0.0535,212603,0.084,0,0
1450,1,2,1,51297,8,3,5,6,0.455,311282,0.85,35,0.015,366214,0.223,0,0
1451,4,2,2,152021,5,1,5,6,0.289,58112,0.65,25,0.015,89403,0.018000000000000002,1,1
1452,1,1,2,149426,13,1,5,4,0.396,171322,0.93,20,0.025,184217,0.073,0,1
1453,6,1,1,78375,7,1,1,6,0.436,265902,0.975,35,0.045,272720,0.193,0,0
1454,1,2,2,157756,10,1,3,6,0.38,156820,1.0,35,0.025,156820,0.043,1,1
1455,2,1,2,153052,13,2,5,5,0.348,351370,0.85,20,0.0535,413376,0.187,1,1
1456,1,2,2,156971,13,1,5,5,0.371,418437,0.6,35,0.035,697395,0.132,1,1
1457,4,2,2,68190,8,6,5,6,0.40399999999999997,134212,0.93,25,0.0535,144314,0.14300000000000002,0,1
1458,5,2,1,58202,3,3,1,6,0.501,130352,0.93,35,0.0535,140163,0.142,0,0
1459,1,2,2,163465,6,1,6,6,0.38,409971,0.85,35,0.045,482319,0.142,1,0
1460,3,1,2,69104,3,1,5,5,0.428,189501,0.55,25,0.0535,344547,0.19899999999999998,1,1
1461,1,2,2,164399,8,1,3,5,0.389,329495,0.75,25,0.0535,439327,0.146,1,1
1462,2,1,2,52814,6,2,3,5,0.505,225155,0.65,20,0.025,346392,0.271,0,0
1463,6,2,2,139376,13,6,3,5,0.406,210071,0.7,35,0.035,300101,0.075,0,1
1464,2,1,2,153729,14,5,5,6,0.293,155019,0.93,20,0.0535,166687,0.08199999999999999,1,1
1465,3,2,2,140692,8,1,2,5,0.371,323950,0.7,25,0.025,462786,0.124,0,1
1466,2,2,2,96762,6,2,3,7,0.447,336548,0.75,25,0.045,448731,0.23199999999999998,0,1
1467,1,2,1,75629,6,1,5,5,0.42700000000000005,344646,0.93,35,0.015,370587,0.16699999999999998,0,0
1468,1,1,2,166953,1,1,5,6,0.365,241342,0.45,20,0.035,536316,0.10099999999999999,1,0
1469,3,1,2,152834,11,1,5,6,0.33899999999999997,316144,0.7,25,0.035,451634,0.124,1,1
1470,1,1,1,180611,11,1,5,2,0.313,264579,0.93,25,0.025,284494,0.079,0,1
1471,6,1,2,79258,2,6,1,6,0.436,183148,0.85,35,0.025,215468,0.099,0,0
1472,1,1,2,158047,13,1,5,6,0.35,282264,0.93,25,0.0535,303510,0.13,1,0
1473,6,1,2,154449,13,1,3,5,0.41200000000000003,325215,0.6,30,0.0535,542025,0.141,1,1
1474,6,2,2,165411,6,1,3,6,0.376,110838,1.0,30,0.0535,110838,0.045,1,1
1475,1,2,1,60214,12,4,3,6,0.502,186883,0.85,35,0.0535,219862,0.196,0,0
1476,6,2,2,95655,11,2,3,5,0.469,110273,0.55,30,0.015,200496,0.048,0,1
1477,6,2,2,118823,7,1,5,6,0.415,225209,0.75,30,0.035,300279,0.102,0,1
1478,6,1,1,95061,11,2,3,6,0.499,143769,0.75,35,0.015,191692,0.055999999999999994,0,1
1479,1,2,2,162627,14,1,3,5,0.40399999999999997,428533,0.93,30,0.015,460788,0.109,1,1
1480,6,1,2,130904,9,3,5,3,0.42200000000000004,236897,0.93,25,0.0535,254728,0.131,0,1
1481,1,2,2,76005,12,3,5,5,0.479,375556,0.65,25,0.0535,577778,0.359,0,1
1482,1,2,1,85112,3,3,6,2,0.475,239703,0.93,35,0.0535,257745,0.17800000000000002,0,0
1483,6,2,2,172901,6,1,6,5,0.35100000000000003,236834,0.55,30,0.0535,430607,0.092,1,1
1484,3,2,2,71362,7,1,1,5,0.43700000000000006,133588,0.65,25,0.0535,205520,0.136,0,1
1485,6,2,2,203134,6,1,5,5,0.302,264627,0.6,30,0.0535,441045,0.087,1,1
1486,3,2,2,130921,3,1,3,6,0.457,131077,0.55,30,0.025,238322,0.047,1,0
1487,3,2,2,89123,3,2,5,5,0.42,140995,0.93,25,0.025,151608,0.085,0,1
1488,1,1,2,134639,6,2,3,2,0.426,210121,0.65,20,0.035,323263,0.109,0,1
1489,6,2,2,170488,13,1,5,6,0.363,101154,0.7,40,0.0535,144506,0.036000000000000004,1,0
1490,6,1,1,182482,10,6,3,3,0.44,193749,0.93,35,0.045,208332,0.06,0,0
1491,6,1,1,123011,12,3,5,6,0.344,151553,0.75,35,0.015,202071,0.045,0,1
1492,1,1,2,134971,4,1,3,6,0.46399999999999997,175651,0.6,20,0.0535,292752,0.106,1,1
1493,1,1,2,161250,11,1,5,5,0.366,221214,0.93,20,0.0535,237865,0.11199999999999999,1,0
1494,1,1,1,105125,7,2,5,4,0.384,230268,0.93,35,0.025,247600,0.094,0,1
1495,1,1,1,132076,3,2,1,6,0.382,358555,0.93,30,0.0535,385543,0.182,0,0
1496,6,2,2,168017,11,2,3,4,0.385,238625,0.65,30,0.0535,367115,0.095,1,1
1497,3,2,2,136956,3,2,6,4,0.469,121016,0.6,25,0.035,201693,0.053,0,1
1498,2,2,2,166574,8,1,5,5,0.358,305976,1.0,25,0.0535,305976,0.133,1,0
1499,1,1,1,160118,3,1,5,6,0.375,255797,0.975,35,0.015,262356,0.059000000000000004,0,0
1500,1,1,1,148443,3,1,1,6,0.4,262809,1.0,20,0.015,262809,0.10300000000000001,0,0
1501,2,2,2,183246,3,6,3,5,0.406,176466,0.93,25,0.0535,189748,0.07,0,1
1502,2,2,2,192121,8,1,5,6,0.314,213818,0.6,20,0.05,356363,0.08800000000000001,1,1
1503,1,1,1,136403,11,1,5,5,0.364,274544,0.975,30,0.0535,281584,0.135,0,1
1504,1,2,2,96707,3,2,2,6,0.41700000000000004,267498,0.85,30,0.035,314704,0.149,0,0
1505,1,2,2,131327,9,1,4,5,0.452,424802,0.93,35,0.025,456776,0.139,1,1
1506,1,1,1,139577,11,2,3,5,0.44299999999999995,400616,0.65,35,0.0535,616332,0.182,1,1
1507,6,1,2,100713,11,2,2,3,0.455,275267,0.85,25,0.025,323844,0.147,0,1
1508,1,1,1,90209,8,1,5,5,0.41,224666,0.85,25,0.0535,264313,0.18100000000000002,0,1
1509,1,1,1,177255,11,6,1,6,0.331,308674,0.93,35,0.045,331908,0.099,0,0
1510,6,2,2,68479,3,2,1,6,0.461,306634,0.93,30,0.035,329714,0.24100000000000002,0,1
1511,6,2,1,186612,8,1,5,6,0.303,124809,0.93,35,0.0535,134203,0.042,1,0
1512,4,2,2,146823,11,1,5,4,0.41100000000000003,62408,0.7,25,0.0535,89154,0.031,0,1
1513,6,1,2,190326,7,1,1,6,0.354,192776,0.93,25,0.015,207286,0.049,0,1
1514,1,1,1,104352,3,2,3,3,0.47600000000000003,219004,0.93,20,0.015,235488,0.122,0,1
1515,1,2,1,166731,10,2,5,6,0.35100000000000003,324027,0.7,35,0.0535,462896,0.12300000000000001,1,0
1516,6,2,2,97630,3,1,3,5,0.506,219897,0.85,30,0.0535,258702,0.151,0,1
1517,6,1,2,162520,7,1,4,4,0.355,417406,0.85,30,0.045,491066,0.156,1,1
1518,2,1,2,162347,9,1,1,6,0.344,287106,0.6,20,0.0535,478510,0.14400000000000002,1,1
1519,6,1,1,168807,11,1,3,5,0.434,241351,0.75,25,0.05,321801,0.1,1,1
1520,6,1,2,65384,6,6,4,3,0.441,309896,0.65,25,0.0535,476763,0.344,0,1
1521,1,2,2,179710,7,1,1,5,0.385,389908,0.75,25,0.0535,519877,0.158,1,1
1522,1,1,2,196087,13,1,6,5,0.327,198231,0.75,25,0.0535,264308,0.073,1,1
1523,6,2,1,98445,14,3,4,7,0.462,183086,0.93,35,0.045,196867,0.106,0,0
1524,4,2,2,164766,13,1,3,6,0.392,250424,0.93,25,0.05,269273,0.107,1,1
1525,6,2,1,105947,6,2,3,2,0.44799999999999995,126025,1.0,35,0.05,126025,0.07200000000000001,0,0
1526,1,1,1,164906,3,2,3,6,0.353,202998,0.93,30,0.035,218277,0.066,1,1
1527,6,1,1,54461,7,2,1,6,0.467,131229,0.93,35,0.0535,141106,0.152,0,1
1528,2,2,2,50365,3,2,5,6,0.47700000000000004,248728,0.6,20,0.0535,414547,0.40299999999999997,0,0
1529,3,1,2,171798,7,1,5,6,0.353,58518,0.65,25,0.0535,90028,0.025,1,0
1530,1,2,2,129582,3,1,5,6,0.361,421851,0.85,35,0.0535,496295,0.20600000000000002,0,1
1531,6,2,2,107754,12,3,3,5,0.41100000000000003,125493,0.75,30,0.025,167324,0.055,0,1
1532,6,1,2,128082,11,1,6,2,0.391,100399,0.75,25,0.0535,133865,0.057,1,1
1533,1,2,1,110583,14,1,3,5,0.485,294056,0.85,40,0.05,345948,0.154,0,0
1534,6,2,1,83521,5,1,2,3,0.441,293193,0.93,35,0.035,315261,0.174,0,1
1535,2,1,1,56082,14,4,2,5,0.465,218747,1.0,25,0.05,218747,0.27399999999999997,0,0
1536,1,2,2,130404,11,2,3,4,0.382,245670,0.7,35,0.035,350957,0.09300000000000001,1,1
1537,6,2,2,80433,11,1,6,5,0.436,277766,0.93,40,0.045,298673,0.18600000000000003,0,0
1538,6,1,1,57283,2,4,1,5,0.444,180130,0.75,35,0.0535,240173,0.19899999999999998,0,0
1539,6,2,2,88654,2,3,4,5,0.414,233997,0.65,30,0.0535,359995,0.177,0,1
1540,6,1,1,100063,3,2,3,6,0.419,171744,0.93,35,0.015,184671,0.063,0,0
1541,1,2,1,72372,12,3,3,5,0.537,300907,0.93,35,0.05,323556,0.252,0,1
1542,4,1,2,102676,1,5,2,7,0.46,194773,0.7,25,0.0535,278247,0.138,0,1
1543,3,1,1,69903,11,2,5,6,0.46799999999999997,126447,0.975,30,0.035,129689,0.098,0,1
1544,6,1,2,99430,3,2,4,3,0.47100000000000003,150992,0.7,30,0.05,215703,0.098,0,1
1545,6,2,2,169442,11,1,2,6,0.382,76583,0.65,30,0.015,117820,0.019,1,1
1546,1,2,1,84772,5,2,3,6,0.495,407108,0.85,35,0.0535,478951,0.304,0,0
1547,1,1,1,94047,6,1,5,6,0.439,208084,0.93,35,0.045,223746,0.126,0,1
1548,1,2,2,169736,14,3,5,5,0.314,86620,0.975,30,0.0535,88841,0.034,1,1
1549,5,1,2,141937,3,2,5,3,0.405,200454,0.65,25,0.035,308391,0.085,0,1
1550,1,1,1,98752,10,2,2,6,0.485,159174,0.975,35,0.0535,163255,0.102,0,0
1551,3,1,1,49102,1,3,1,6,0.475,311779,0.45,30,0.035,692842,0.342,0,1
1552,6,2,2,154211,12,6,5,5,0.32,181732,0.6,35,0.0535,302887,0.075,1,1
1553,1,2,2,130724,3,1,6,5,0.45899999999999996,335848,0.85,30,0.035,395115,0.138,0,1
1554,3,2,2,161432,12,1,5,6,0.29600000000000004,110422,0.7,25,0.045,157746,0.046,0,1
1555,6,2,2,169445,7,1,1,1,0.34,186371,0.75,35,0.0535,248495,0.07,0,1
1556,4,1,1,97786,12,4,1,6,0.418,121244,0.85,35,0.035,142640,0.061,0,0
1557,5,2,2,135450,11,1,5,2,0.345,428279,1.0,25,0.035,428279,0.19,0,1
1558,6,1,1,70742,5,4,6,6,0.485,197654,0.93,35,0.05,212531,0.16899999999999998,0,0
1559,1,2,2,113011,8,1,5,4,0.391,346995,0.7,35,0.035,495707,0.152,1,1
1560,1,1,1,140534,9,6,1,5,0.40399999999999997,252987,1.0,25,0.015,252987,0.086,0,1
1561,2,2,2,84424,13,6,5,6,0.461,105059,0.93,25,0.025,112967,0.067,0,1
1562,1,2,1,147596,5,2,3,2,0.415,273171,0.75,25,0.035,364228,0.111,0,1
1563,6,2,2,83354,2,3,5,5,0.391,214118,0.93,40,0.045,230234,0.139,0,0
1564,1,1,2,91961,1,3,4,4,0.456,208234,0.975,25,0.035,213573,0.136,0,1
1565,6,1,2,111587,6,1,1,4,0.366,160266,0.85,25,0.045,188548,0.096,0,1
1566,2,1,2,170175,10,1,3,6,0.373,246831,0.6,20,0.0535,411385,0.11800000000000001,1,1
1567,6,1,2,168094,12,6,1,5,0.366,277962,0.7,30,0.025,397089,0.078,0,0
1568,2,1,1,51752,9,3,2,6,0.39899999999999997,277106,0.65,25,0.035,426317,0.322,0,0
1569,2,1,1,82511,3,4,1,6,0.43200000000000005,339972,1.0,20,0.035,339972,0.287,0,1
1570,1,2,2,140357,11,1,5,5,0.322,609528,0.7,30,0.035,870754,0.23399999999999999,0,1
1571,3,2,2,193181,4,6,1,2,0.33399999999999996,248306,0.6,25,0.0535,413843,0.09300000000000001,0,1
1572,6,2,2,104998,2,6,5,5,0.382,236012,0.7,35,0.0535,337160,0.142,0,1
1573,2,1,2,160847,1,5,3,3,0.35600000000000004,73340,0.75,20,0.05,97787,0.036000000000000004,1,1
1574,6,2,2,70905,11,1,5,4,0.409,94766,0.75,35,0.0535,126355,0.085,0,1
1575,3,1,2,120505,10,1,3,4,0.479,261967,0.55,25,0.015,476304,0.10400000000000001,1,1
1576,2,1,2,115489,9,2,5,5,0.389,507896,1.0,20,0.05,507896,0.348,0,1
1577,1,2,2,137486,10,2,5,6,0.35700000000000004,205050,0.6,30,0.0535,341750,0.1,1,1
1578,6,2,2,162994,10,6,3,6,0.423,177552,0.85,35,0.0535,208885,0.069,1,1
1579,2,1,2,59222,3,3,1,6,0.428,339050,0.85,20,0.0535,398882,0.467,0,1
1580,2,2,2,107844,11,2,3,4,0.419,93611,0.85,20,0.0535,110131,0.071,1,1
1581,6,2,1,97592,10,2,1,6,0.465,183287,0.85,35,0.025,215632,0.081,0,0
1582,6,2,2,124856,3,1,5,5,0.359,428839,0.93,35,0.0535,461117,0.217,0,1
1583,6,1,2,122575,6,1,5,6,0.33799999999999997,189040,0.7,25,0.0535,270057,0.11199999999999999,0,1
1584,6,1,1,101255,8,2,1,5,0.38299999999999995,237056,0.7,35,0.0535,338651,0.14800000000000002,0,0
1585,6,2,2,157581,11,2,2,6,0.40299999999999997,248658,0.85,35,0.015,292539,0.057999999999999996,0,1
1586,2,2,2,101991,3,2,3,2,0.47,138447,0.93,25,0.0535,148868,0.099,0,1
1587,1,2,2,81823,7,1,2,5,0.46799999999999997,322833,0.93,35,0.05,347132,0.239,0,1
1588,6,2,2,58825,2,3,6,7,0.502,262522,0.93,35,0.045,282282,0.253,0,1
1589,5,2,2,72083,2,2,2,2,0.484,59463,0.45,25,0.035,132140,0.05,0,1
1590,6,2,2,150680,6,1,5,6,0.376,169259,0.7,30,0.035,241799,0.061,1,1
1591,1,2,2,113085,10,6,5,3,0.43,144999,0.65,30,0.0535,223075,0.086,0,1
1592,6,2,2,61906,12,3,4,6,0.516,129043,0.65,25,0.05,198528,0.146,0,1
1593,1,1,1,93231,5,6,5,5,0.43,269708,0.85,35,0.0535,317304,0.183,0,0
1594,5,2,2,153989,1,5,2,3,0.384,153002,0.75,30,0.035,204003,0.054000000000000006,0,0
1595,6,1,1,46546,1,5,3,6,0.501,98583,0.85,35,0.035,115980,0.105,0,0
1596,3,1,2,55427,12,3,1,6,0.502,114565,0.6,25,0.0535,190942,0.15,0,1
1597,6,2,1,70926,3,2,5,5,0.415,201866,0.85,35,0.0535,237489,0.18,0,1
1598,6,1,2,139608,4,1,1,6,0.381,248313,0.85,25,0.0535,292133,0.129,0,1
1599,2,1,2,125132,5,1,3,5,0.45,300673,0.65,20,0.0535,462574,0.196,0,1
1600,6,1,1,115310,11,1,5,6,0.363,247377,0.75,35,0.015,329836,0.079,0,0
1601,1,1,1,137120,7,1,5,5,0.365,202181,0.6,35,0.035,336968,0.073,1,0
1602,6,2,2,165004,14,1,3,4,0.37200000000000005,70114,0.7,30,0.0535,100163,0.028999999999999998,1,1
1603,6,1,2,160843,6,1,3,6,0.42100000000000004,103633,0.7,30,0.015,148047,0.027000000000000003,1,1
1604,1,1,2,158217,11,1,3,2,0.33899999999999997,434611,0.75,25,0.0535,579481,0.19899999999999998,1,1
1605,1,1,2,148602,12,1,6,5,0.433,289851,0.7,25,0.035,414073,0.11699999999999999,0,1
1606,2,1,1,151663,12,3,1,6,0.359,235048,0.93,30,0.0535,252740,0.10400000000000001,0,0
1607,3,2,2,154059,11,2,3,6,0.38,174418,0.55,25,0.0535,317124,0.08199999999999999,1,1
1608,6,2,2,125799,6,1,6,4,0.45,118169,0.6,30,0.0535,196948,0.063,1,1
1609,6,2,2,112572,5,6,5,6,0.369,190509,0.65,35,0.025,293091,0.073,0,1
1610,1,2,1,152094,3,3,4,5,0.34299999999999997,222219,1.0,40,0.0535,222219,0.08900000000000001,1,1
1611,1,2,2,169790,3,1,6,5,0.444,130359,0.7,35,0.035,186227,0.038,0,1
1612,2,2,2,157124,6,1,5,2,0.33899999999999997,289988,1.0,25,0.0535,289988,0.134,1,1
1613,6,2,2,166569,11,1,5,5,0.353,135581,0.65,35,0.035,208586,0.04,0,0
1614,1,1,2,119379,10,1,3,5,0.455,270062,0.75,25,0.0535,360083,0.16399999999999998,1,1
1615,2,1,1,102676,14,1,3,6,0.457,277693,0.93,20,0.025,298595,0.172,0,0
1616,1,2,1,108968,11,1,1,6,0.434,379252,0.93,35,0.0535,407798,0.22,0,0
1617,4,2,2,165006,3,2,5,6,0.34700000000000003,437400,0.93,25,0.0535,470323,0.192,0,1
1618,6,1,1,137901,5,3,3,5,0.418,202044,0.93,35,0.045,217252,0.083,0,0
1619,6,2,2,203680,1,5,3,4,0.349,255347,0.85,25,0.015,300408,0.06,0,1
1620,6,2,2,84237,11,6,1,4,0.418,202498,0.6,25,0.0535,337497,0.175,0,1
1621,1,1,2,145245,6,1,3,6,0.42100000000000004,167662,0.75,20,0.0535,223549,0.094,1,1
1622,4,1,1,70810,2,4,1,5,0.47200000000000003,236023,0.93,35,0.0535,253788,0.21100000000000002,0,0
1623,2,1,1,167884,10,6,1,7,0.294,218171,0.93,25,0.0535,234592,0.094,0,1
1624,5,2,2,130137,3,2,5,6,0.377,157575,0.93,25,0.0535,169435,0.08800000000000001,0,1
1625,3,1,1,113935,14,2,4,5,0.374,126721,0.75,30,0.0535,168961,0.075,1,0
1626,4,1,2,174959,13,1,3,4,0.389,101851,0.6,30,0.0535,169752,0.039,1,0
1627,2,2,2,71934,12,2,1,3,0.42700000000000005,166023,0.65,20,0.035,255420,0.161,0,0
1628,2,1,1,138540,11,1,3,4,0.461,59101,1.0,20,0.0535,59101,0.035,1,1
1629,6,2,2,99257,11,1,5,5,0.418,233256,0.85,30,0.015,274419,0.09699999999999999,0,1
1630,6,1,1,113881,11,2,3,6,0.466,359598,1.0,35,0.05,359598,0.191,0,1
1631,2,2,2,161368,5,1,3,5,0.424,195566,0.75,25,0.035,260755,0.073,0,0
