,Location,NewHome,FTB,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Label,age
1860,3,2,2,136905,2,2,5,5,0.4,321734,0.75,25,0.015,428979,0.113,0,1
1861,2,1,1,126329,10,2,3,4,0.41,243862,1.0,20,0.0535,243862,0.157,0,1
1862,2,2,2,177668,8,6,3,5,0.429,119954,0.6,20,0.045,199923,0.051,0,0
1863,1,1,2,175315,3,6,5,6,0.349,387664,0.85,25,0.035,456075,0.133,0,1
1864,2,1,1,132882,2,3,6,4,0.452,57797,0.93,25,0.045,62147,0.028999999999999998,0,0
1865,3,2,1,80690,2,6,5,6,0.45,299402,0.65,30,0.035,460618,0.2,0,1
1866,6,1,2,107023,5,2,2,6,0.353,347446,1.0,35,0.0535,347446,0.205,0,0
1867,1,2,2,179306,6,1,3,5,0.45,368664,0.75,35,0.0535,491552,0.13,1,1
1868,1,2,2,70775,10,2,6,4,0.47200000000000003,333401,0.7,35,0.0535,476287,0.298,0,0
1869,6,2,2,141620,13,1,3,6,0.445,306107,0.45,40,0.0535,680238,0.131,0,0
1870,3,2,1,100864,13,6,3,6,0.456,273894,0.93,30,0.015,294510,0.11199999999999999,0,0
1871,6,2,2,131851,2,3,3,5,0.42700000000000005,78794,0.65,35,0.045,121222,0.034,0,1
1872,6,2,2,185807,3,1,5,3,0.368,245733,0.85,25,0.0535,289098,0.096,0,1
1873,1,1,2,163023,10,1,3,5,0.439,255494,0.93,20,0.0535,274725,0.128,0,1
1874,2,1,2,154137,13,1,3,6,0.39299999999999996,142111,0.85,20,0.045,167189,0.07,1,1
1875,3,2,2,42146,14,4,4,3,0.424,85478,0.6,25,0.05,142463,0.142,0,1
1876,6,2,1,81532,14,3,5,6,0.442,281522,0.85,35,0.0535,331202,0.218,0,0
1877,2,1,1,156572,9,1,3,6,0.382,192511,1.0,25,0.015,192511,0.059000000000000004,1,0
1878,6,2,2,126732,14,1,3,6,0.396,59273,0.75,35,0.045,79031,0.027000000000000003,0,1
1879,1,1,1,164343,10,1,5,5,0.342,285759,0.75,35,0.015,381012,0.064,1,0
1880,4,2,1,109686,1,5,5,5,0.386,291657,0.93,35,0.0535,313610,0.168,0,0
1881,1,2,2,181133,5,1,5,6,0.375,205377,0.45,35,0.0535,456393,0.07200000000000001,1,1
1882,3,2,1,67153,3,3,1,6,0.431,262324,0.6,30,0.0535,437207,0.262,0,0
1883,1,1,1,91601,2,4,4,5,0.442,363469,1.0,25,0.015,363469,0.19,0,1
1884,2,1,1,59094,8,2,2,2,0.49200000000000005,176838,0.85,25,0.0535,208045,0.217,0,1
1885,1,2,1,83984,2,2,2,5,0.426,264608,1.0,35,0.015,264608,0.11599999999999999,0,0
1886,6,1,2,110338,6,1,6,1,0.418,442045,0.7,25,0.0535,631493,0.29100000000000004,0,1
1887,6,1,1,96654,5,1,1,5,0.447,238042,0.85,35,0.025,280049,0.106,0,0
1888,1,1,2,126829,5,1,5,4,0.36700000000000005,512538,0.93,25,0.05,551116,0.28300000000000003,0,1
1889,6,2,2,168002,10,1,1,6,0.408,66054,0.7,35,0.0535,94363,0.025,1,1
1890,1,1,1,113980,7,1,3,6,0.47100000000000003,171409,0.93,35,0.0535,184311,0.095,0,0
1891,6,2,1,110286,12,3,6,5,0.444,374451,1.0,35,0.045,374451,0.193,0,1
1892,6,2,1,40227,3,3,1,3,0.48100000000000004,125263,0.93,35,0.025,134691,0.134,0,0
1893,2,2,1,74473,11,3,1,5,0.447,334199,0.93,25,0.0535,359354,0.326,0,1
1894,6,2,1,117735,1,5,3,6,0.414,164386,0.975,35,0.015,168601,0.051,0,1
1895,1,2,1,51736,7,1,1,4,0.47100000000000003,255161,0.93,35,0.015,274367,0.18100000000000002,0,0
1896,2,1,2,150416,7,1,3,6,0.39399999999999996,334943,0.7,20,0.05,478490,0.17600000000000002,1,1
1897,6,2,1,75271,8,1,1,5,0.44799999999999995,225627,0.93,40,0.0535,242610,0.182,0,0
1898,6,1,2,159783,8,1,5,6,0.384,219880,0.85,35,0.035,258682,0.068,0,0
1899,6,2,1,126736,3,2,1,5,0.384,286640,1.0,35,0.0535,286640,0.14300000000000002,0,0
1900,5,2,1,135599,12,5,1,5,0.354,251307,1.0,35,0.0535,251307,0.11699999999999999,0,1
1901,1,2,1,85663,14,1,1,5,0.408,288598,0.93,35,0.015,310320,0.124,0,1
1902,2,2,2,66519,9,3,3,6,0.523,94166,0.65,25,0.035,144871,0.085,0,1
1903,1,2,2,113658,11,1,5,6,0.395,57625,0.93,30,0.0535,61962,0.034,1,1
1904,1,2,1,128259,7,2,5,5,0.314,315211,0.93,35,0.015,338937,0.09,1,0
1905,1,2,2,89429,13,2,5,4,0.43,89024,0.75,30,0.0535,118699,0.067,1,1
1906,2,1,2,157400,4,1,6,5,0.37799999999999995,226460,0.6,20,0.015,377433,0.083,0,0
1907,6,2,2,91387,2,4,5,2,0.451,82869,0.7,35,0.0535,118384,0.057,0,1
1908,6,1,2,50457,13,2,2,5,0.47200000000000003,188484,0.6,25,0.0535,314140,0.271,0,1
1909,3,2,2,102468,7,1,5,5,0.363,346843,1.0,25,0.0535,346843,0.24600000000000002,0,1
1910,1,1,2,154461,10,1,5,2,0.4,66912,0.85,20,0.035,78720,0.03,0,1
1911,6,2,2,51086,12,3,3,6,0.505,304206,0.93,40,0.035,327103,0.27699999999999997,0,0
1912,2,1,2,99529,10,2,2,5,0.43799999999999994,166953,0.93,20,0.045,179519,0.127,0,1
1913,1,1,2,153669,7,1,5,6,0.354,713169,0.6,20,0.015,1188615,0.26899999999999996,1,0
1914,1,1,2,166520,4,1,6,5,0.39899999999999997,268304,0.85,25,0.0535,315652,0.11699999999999999,0,0
1915,3,2,2,93105,11,1,1,5,0.425,317577,0.55,25,0.045,577413,0.22699999999999998,0,1
1916,6,2,2,155129,5,1,6,6,0.382,116118,0.65,30,0.0535,178643,0.05,1,1
1917,6,2,2,275046,1,5,4,6,0.373,247969,0.93,30,0.0535,266633,0.06,1,1
1918,1,2,2,94627,3,2,1,5,0.462,318359,0.85,30,0.0535,374540,0.225,0,1
1919,3,2,2,109785,13,6,5,2,0.384,162370,0.7,25,0.0535,231957,0.107,0,1
1920,1,2,2,114335,5,2,6,1,0.42100000000000004,252617,1.0,35,0.0535,252617,0.14,0,1
1921,6,1,1,44965,2,4,2,5,0.4,157235,0.85,25,0.025,184982,0.188,0,1
1922,1,2,2,131240,3,2,6,6,0.391,252844,0.65,35,0.025,388991,0.083,0,0
1923,6,1,2,146518,8,2,6,5,0.424,162013,0.7,25,0.025,231447,0.06,0,1
1924,6,1,2,156374,7,1,3,5,0.446,259016,1.0,30,0.035,259016,0.08900000000000001,0,1
1925,2,1,1,66105,2,4,1,6,0.478,225058,1.0,25,0.035,225058,0.205,0,1
1926,6,2,2,221325,3,1,5,5,0.326,207658,0.45,35,0.0535,461462,0.059000000000000004,1,1
1927,6,2,1,68320,7,2,1,2,0.48200000000000004,174642,0.93,35,0.015,187787,0.094,0,1
1928,2,2,2,196119,12,5,5,3,0.309,133262,0.85,25,0.025,156779,0.037000000000000005,0,0
1929,2,2,2,77361,11,2,1,5,0.48,307659,0.85,20,0.025,361952,0.253,0,1
1930,6,1,1,82833,12,3,1,5,0.452,231048,1.0,35,0.045,231048,0.158,0,0
1931,4,1,2,126532,2,3,5,3,0.408,416806,0.85,25,0.045,490360,0.22,0,1
1932,6,2,2,79361,8,1,3,7,0.46,214227,0.65,40,0.0535,329580,0.16399999999999998,0,0
1933,2,2,2,118995,11,6,3,6,0.465,235628,0.85,25,0.015,277209,0.095,0,1
1934,6,2,2,162121,5,2,5,5,0.371,203597,1.0,35,0.035,203597,0.062,0,1
1935,2,2,2,71804,7,1,1,5,0.467,354846,0.7,20,0.0535,506923,0.40299999999999997,0,1
1936,1,2,1,154816,9,2,1,5,0.405,293822,0.85,35,0.05,345673,0.115,0,0
1937,1,2,1,146903,7,1,1,6,0.43200000000000005,419861,0.93,35,0.0535,451463,0.18100000000000002,0,0
1938,6,2,2,137736,14,2,6,6,0.445,235792,0.65,30,0.0535,362757,0.115,0,1
1939,2,1,2,76831,2,4,5,7,0.456,255429,0.93,20,0.0535,274655,0.271,0,1
1940,6,1,2,87003,6,2,2,5,0.389,109757,0.75,25,0.025,146343,0.068,0,1
1941,1,2,2,169465,7,1,3,5,0.42,256359,0.65,30,0.0535,394398,0.10099999999999999,1,1
1942,3,1,1,66025,12,3,5,5,0.43700000000000006,195181,0.6,30,0.0535,325302,0.198,0,0
1943,1,2,2,164086,8,1,5,6,0.33,238617,0.7,25,0.0535,340881,0.106,1,1
1944,1,1,1,80143,13,2,5,6,0.436,255930,0.6,35,0.0535,426550,0.20199999999999999,0,0
1945,1,1,2,137425,14,1,5,6,0.39399999999999996,286997,0.93,25,0.015,308599,0.1,0,1
1946,6,2,1,125897,10,2,3,6,0.429,292099,1.0,35,0.015,292099,0.085,0,1
1947,1,2,1,96377,7,2,4,6,0.40299999999999997,251412,0.75,30,0.0535,335216,0.175,1,1
1948,6,1,2,109783,1,6,1,6,0.418,287443,0.45,25,0.035,638762,0.157,0,1
1949,1,2,1,203134,3,6,6,6,0.40700000000000003,201935,0.55,35,0.0535,367155,0.063,0,0
1950,2,2,2,84401,13,1,5,2,0.43799999999999994,322452,0.45,20,0.035,716560,0.266,0,1
1951,1,1,2,166210,10,1,5,6,0.327,254133,0.65,25,0.035,390974,0.092,1,0
1952,4,1,1,176906,13,2,2,6,0.341,278889,0.7,35,0.035,398413,0.078,1,1
1953,2,2,2,124616,13,1,5,1,0.332,94689,0.65,25,0.035,145675,0.046,0,1
1954,6,2,2,163287,4,6,5,5,0.34,60832,0.93,35,0.0535,65411,0.024,0,0
1955,1,1,2,121249,6,1,3,3,0.39399999999999996,165874,0.85,25,0.035,195146,0.08199999999999999,1,1
1956,6,1,2,83380,3,1,5,5,0.401,55525,1.0,35,0.0535,55525,0.042,0,0
1957,2,2,2,154885,3,1,5,5,0.379,246171,0.55,25,0.0535,447584,0.115,1,0
1958,5,2,2,47793,4,6,6,6,0.508,171756,0.85,25,0.0535,202066,0.261,0,1
1959,1,2,1,92927,6,2,5,6,0.41700000000000004,330398,0.75,35,0.015,440531,0.131,0,0
1960,1,1,1,138544,7,2,5,6,0.41200000000000003,299063,0.93,35,0.0535,321573,0.13699999999999998,1,1
1961,6,2,2,155966,7,1,5,5,0.3,299739,0.65,40,0.045,461137,0.10400000000000001,0,0
1962,6,2,2,153283,7,1,5,5,0.405,205656,0.7,30,0.05,293794,0.086,0,1
1963,1,2,2,138587,3,2,5,7,0.35700000000000004,277288,0.93,25,0.0535,298159,0.145,0,1
1964,1,1,2,168799,7,1,5,5,0.327,356106,0.7,25,0.0535,508723,0.153,1,0
1965,1,1,2,164996,4,1,5,5,0.38799999999999996,416652,0.93,20,0.035,448013,0.17600000000000002,0,0
1966,1,1,1,118855,2,3,5,4,0.419,379533,0.55,35,0.0535,690060,0.20199999999999999,0,0
1967,1,2,2,149579,6,2,5,5,0.349,312059,1.0,30,0.025,312059,0.099,1,1
1968,2,2,2,82969,4,5,3,6,0.45,179505,0.85,25,0.015,211182,0.10400000000000001,0,0
1969,6,2,2,144419,3,1,5,2,0.38299999999999995,740243,0.85,35,0.0535,870874,0.324,0,1
1970,6,1,2,158232,11,1,3,6,0.431,356491,1.0,35,0.025,356491,0.09699999999999999,0,0
1971,6,2,2,112458,5,1,6,2,0.415,223324,0.7,30,0.0535,319034,0.133,0,1
1972,1,1,1,113047,5,1,5,5,0.39,218270,0.7,35,0.0535,311814,0.122,0,1
1973,6,2,2,125919,1,6,5,6,0.41,188634,0.45,35,0.035,419187,0.07400000000000001,0,1
1974,1,2,2,166564,11,1,5,5,0.371,252153,0.75,30,0.015,336204,0.063,1,1
1975,6,2,2,60362,9,2,3,6,0.5329999999999999,50406,0.6,35,0.015,84010,0.031,0,1
1976,1,1,2,171233,11,1,3,6,0.414,207647,0.85,25,0.0535,244291,0.08800000000000001,1,0
1977,1,2,1,41028,12,6,3,5,0.505,215586,0.975,35,0.015,221114,0.193,0,1
1978,4,1,1,86098,2,3,3,5,0.469,205477,1.0,35,0.045,205477,0.135,0,1
1979,6,1,1,97825,6,1,2,1,0.429,341698,1.0,35,0.0535,341698,0.221,0,0
1980,1,1,1,119920,12,2,3,5,0.45,344188,0.93,30,0.0535,370095,0.192,0,1
1981,6,1,2,102748,7,6,5,6,0.4,92956,0.93,30,0.025,99953,0.043,0,1
1982,6,1,1,62433,1,5,1,5,0.461,215024,1.0,35,0.045,215024,0.196,0,0
1983,2,2,2,116995,7,1,5,6,0.35700000000000004,67670,0.7,20,0.015,96671,0.034,1,1
1984,1,2,2,138906,5,1,1,5,0.375,305190,0.55,30,0.015,554891,0.091,1,1
1985,1,2,2,121177,3,1,5,6,0.413,164755,0.75,35,0.0535,219673,0.086,0,1
1986,1,2,2,96670,10,2,3,5,0.495,260414,0.93,35,0.0535,280015,0.17,0,1
1987,1,2,2,162198,3,1,5,6,0.305,227606,0.75,30,0.035,303475,0.076,0,1
1988,5,1,1,96184,2,3,6,4,0.49,241346,0.7,35,0.0535,344780,0.159,0,0
1989,6,2,2,102976,1,3,6,6,0.462,77224,0.75,40,0.025,102965,0.03,0,1
1990,6,1,2,130119,9,1,5,5,0.34,309736,0.85,30,0.035,364395,0.128,0,1
1991,1,1,2,130402,2,6,5,5,0.39799999999999996,249121,0.93,25,0.015,267872,0.092,0,1
1992,1,2,2,148528,5,1,3,4,0.451,282281,0.85,40,0.035,332095,0.08800000000000001,0,1
1993,1,2,2,129313,6,1,1,1,0.379,175213,0.65,25,0.05,269558,0.095,1,1
1994,2,1,2,120461,7,1,5,5,0.33399999999999996,201563,0.55,20,0.0535,366478,0.136,1,1
1995,1,2,1,89044,2,4,3,6,0.512,356325,0.975,35,0.05,365462,0.242,0,1
1996,4,1,2,99297,3,2,3,3,0.495,137848,0.85,25,0.015,162174,0.067,0,1
1997,6,1,2,142647,3,1,5,5,0.366,250033,0.75,30,0.035,333377,0.094,0,1
1998,1,2,1,127368,7,2,1,1,0.382,208835,0.93,35,0.05,224554,0.099,0,0
1999,6,2,2,150347,3,1,6,6,0.36700000000000005,191205,0.75,35,0.0535,254940,0.08,0,1
2000,2,2,2,128208,3,5,1,4,0.409,368324,0.45,20,0.015,818498,0.166,0,1
2001,5,1,1,76625,12,3,6,6,0.48700000000000004,297932,0.93,35,0.045,320357,0.221,0,1
2002,1,1,2,153266,5,1,5,3,0.34,271485,0.7,25,0.05,387836,0.124,0,1
2003,2,1,2,146834,10,1,5,3,0.424,271089,0.55,20,0.035,492889,0.128,0,1
2004,4,2,2,129660,8,6,5,4,0.405,116730,0.85,25,0.035,137329,0.054000000000000006,0,1
2005,6,1,2,134484,10,1,5,6,0.359,434269,0.6,25,0.015,723782,0.155,1,1
2006,1,1,1,65936,2,3,3,5,0.469,237082,0.975,35,0.035,243161,0.17800000000000002,0,1
2007,1,1,2,122945,3,2,6,6,0.43700000000000006,359673,0.65,20,0.0535,553343,0.239,0,1
2008,1,1,1,101880,7,1,3,6,0.42200000000000004,203089,0.93,30,0.025,218375,0.094,0,1
2009,6,2,1,84027,12,3,1,6,0.42,264486,1.0,35,0.025,264486,0.135,0,1
2010,6,1,2,103847,3,1,6,6,0.457,156835,0.55,35,0.0535,285155,0.096,0,0
2011,2,1,2,79966,9,3,5,6,0.415,405644,0.85,20,0.0535,477228,0.414,0,1
2012,1,2,1,125931,8,1,1,2,0.434,184539,0.93,25,0.025,198429,0.079,0,1
2013,1,1,2,159338,3,1,3,5,0.413,327185,0.93,20,0.0535,351812,0.16699999999999998,0,1
2014,2,1,1,112473,9,5,1,5,0.389,102213,0.93,20,0.045,109906,0.069,0,1
2015,2,2,1,167057,12,3,3,6,0.389,156294,1.0,25,0.025,156294,0.05,0,1
2016,2,2,1,88492,2,3,6,6,0.47100000000000003,272444,0.93,30,0.0535,292951,0.20600000000000002,0,0
2017,2,1,2,137949,5,1,5,4,0.414,301805,1.0,20,0.0535,301805,0.17800000000000002,0,1
2018,6,2,2,132126,7,1,6,3,0.405,297132,0.7,40,0.045,424474,0.121,0,1
2019,1,2,1,112726,4,1,6,6,0.47100000000000003,351025,0.65,40,0.015,540038,0.10400000000000001,0,0
2020,6,1,1,109282,12,3,2,5,0.375,171234,0.65,35,0.05,263437,0.095,0,0
2021,3,1,2,164468,10,1,1,6,0.385,217190,0.45,25,0.035,482644,0.079,1,1
2022,2,2,1,49161,2,3,1,6,0.473,173614,0.93,30,0.0535,186682,0.237,0,0
2023,1,2,2,152238,3,6,3,5,0.4,661335,0.85,35,0.015,778041,0.16,0,1
2024,6,2,2,153098,11,1,1,5,0.335,157178,0.85,40,0.035,184915,0.048,0,0
2025,1,1,2,152090,7,1,5,5,0.29,125194,0.75,20,0.035,166925,0.057,1,1
2026,2,2,2,152163,1,6,5,6,0.368,282394,0.93,20,0.015,303649,0.107,0,1
2027,6,2,1,50903,9,1,1,5,0.485,248537,0.65,35,0.015,382365,0.179,0,0
2028,1,1,2,120136,4,2,3,3,0.41600000000000004,299132,0.93,20,0.045,321647,0.18899999999999997,0,1
2029,6,2,1,83032,14,5,3,6,0.47600000000000003,224564,0.975,35,0.015,230322,0.099,0,1
2030,6,1,1,51517,4,4,2,5,0.445,132845,0.85,35,0.0535,156288,0.163,0,0
2031,6,1,2,53299,4,3,2,1,0.505,88616,0.55,30,0.035,161120,0.09,0,1
2032,5,1,2,171617,13,1,3,5,0.423,238082,0.93,25,0.035,256002,0.083,0,1
2033,6,1,2,107454,4,1,1,3,0.384,171347,0.65,25,0.0535,263611,0.11599999999999999,0,1
2034,6,2,1,120615,2,3,5,6,0.39899999999999997,124655,0.7,35,0.025,178079,0.044000000000000004,0,0
2035,6,2,2,98185,13,2,5,3,0.43200000000000005,106629,0.65,40,0.0535,164045,0.066,0,1
2036,6,1,1,70548,2,4,1,5,0.451,216133,1.0,35,0.025,216133,0.131,0,0
2037,6,2,2,131978,10,2,1,5,0.382,306952,0.85,35,0.05,361120,0.141,0,1
2038,1,1,1,62610,6,1,2,4,0.43700000000000006,298054,0.93,30,0.025,320488,0.226,0,0
2039,6,1,1,84095,8,3,3,5,0.495,167134,0.7,35,0.035,238763,0.099,0,0
2040,6,1,1,101917,12,3,5,6,0.43799999999999994,205267,0.45,35,0.0535,456149,0.127,0,0
2041,1,2,2,117670,11,1,2,6,0.371,390837,0.45,40,0.025,868527,0.131,1,1
2042,6,2,2,121069,4,1,5,6,0.381,80212,0.85,35,0.035,94367,0.033,0,1
2043,2,1,1,72537,5,2,1,4,0.47200000000000003,206496,0.975,20,0.025,211791,0.18100000000000002,0,1
2044,1,2,1,162324,8,1,3,6,0.41100000000000003,168944,0.75,40,0.0535,225259,0.063,1,1
2045,6,1,2,196878,1,5,5,5,0.331,211196,0.55,25,0.05,383993,0.075,0,1
2046,6,1,2,137016,13,1,5,4,0.37799999999999995,140348,0.85,30,0.05,165115,0.066,1,1
2047,1,1,2,142451,2,3,5,5,0.35200000000000004,221089,1.0,25,0.0535,221089,0.113,0,1
2048,2,2,2,135223,5,1,3,6,0.465,250468,0.93,20,0.05,269320,0.147,0,1
2049,6,2,1,130134,12,3,5,5,0.335,137745,0.85,35,0.0535,162053,0.067,1,1
2050,3,1,1,99760,13,1,5,5,0.445,95920,1.0,30,0.025,95920,0.046,0,0
2051,2,2,2,151183,12,3,3,5,0.41700000000000004,269736,0.6,20,0.015,449560,0.10300000000000001,0,1
2052,6,2,2,109311,11,1,2,5,0.365,275614,0.85,30,0.025,324252,0.12,0,1
2053,3,2,2,157225,3,1,5,3,0.284,260646,0.93,25,0.0535,280265,0.12,0,1
2054,6,2,2,123173,12,5,1,5,0.37200000000000005,242582,0.55,35,0.0535,441058,0.125,0,1
2055,2,2,1,103550,12,3,4,6,0.363,240117,1.0,25,0.015,240117,0.111,0,1
2056,6,1,2,100740,5,1,5,5,0.405,177286,0.6,35,0.0535,295477,0.111,0,0
2057,5,1,2,157113,5,1,1,6,0.348,106710,0.75,30,0.0535,142280,0.046,1,0
2058,6,2,2,86896,9,6,5,4,0.4,129802,0.85,40,0.035,152708,0.069,0,0
2059,3,2,2,83289,1,1,1,5,0.45399999999999996,75592,0.75,25,0.0535,100789,0.066,1,1
2060,3,2,2,93508,11,2,5,3,0.431,380355,0.75,25,0.0535,507140,0.295,0,1
2061,1,1,2,59405,2,3,6,3,0.495,346044,0.85,20,0.015,407111,0.337,0,0
2062,1,2,2,169091,8,1,1,2,0.363,442010,1.0,30,0.0535,442010,0.175,1,1
2063,1,1,1,183320,11,1,2,4,0.426,313621,1.0,35,0.045,313621,0.09699999999999999,0,1
2064,6,1,2,56531,9,2,1,3,0.47100000000000003,83545,0.93,35,0.0535,89833,0.09300000000000001,0,0
2065,6,1,1,63894,12,4,3,4,0.542,68736,0.55,35,0.0535,124975,0.068,0,0
2066,1,1,2,157863,5,1,3,3,0.42200000000000004,213164,0.65,20,0.0535,327945,0.11,1,0
2067,3,1,1,153661,3,1,6,4,0.42,146046,0.75,30,0.0535,194728,0.064,0,0
2068,2,1,1,60459,3,2,1,2,0.429,212975,1.0,25,0.035,212975,0.212,0,0
2069,6,2,2,120026,10,1,5,6,0.41600000000000004,342006,0.7,40,0.05,488580,0.165,0,0
2070,6,2,2,203028,5,1,6,2,0.406,270456,0.93,25,0.035,290813,0.08,0,1
2071,6,2,2,149612,10,1,3,4,0.43700000000000006,193945,0.55,35,0.025,352627,0.055999999999999994,0,1
2072,2,2,1,137153,12,3,5,5,0.354,290291,0.93,25,0.0535,312141,0.154,0,1
2073,2,1,2,179831,10,1,5,5,0.342,147250,1.0,20,0.015,147250,0.047,0,1
2074,3,2,1,67427,11,3,6,7,0.491,350289,0.93,35,0.0535,376655,0.32899999999999996,0,0
2075,1,2,1,137235,6,2,3,5,0.444,291907,1.0,35,0.0535,291907,0.135,0,0
2076,6,2,1,110144,9,6,5,6,0.428,222753,1.0,40,0.035,222753,0.094,0,0
2077,2,1,1,71984,9,3,1,6,0.444,125854,0.6,25,0.0535,209757,0.127,0,0
2078,6,1,2,89371,3,2,4,4,0.386,188522,1.0,25,0.0535,188522,0.153,0,1
2079,1,1,2,60466,11,2,2,5,0.425,402257,0.85,25,0.015,473244,0.319,0,1
2080,6,1,2,49357,2,4,1,4,0.499,181933,0.85,30,0.035,214039,0.19899999999999998,0,1
2081,1,2,1,131301,2,3,3,5,0.39899999999999997,174985,0.85,35,0.015,205865,0.049,0,0
2082,6,1,1,107491,12,6,3,6,0.456,211858,0.65,35,0.015,325935,0.07200000000000001,0,0
2083,6,1,1,98471,2,3,1,6,0.456,228770,0.85,35,0.05,269141,0.141,0,0
2084,1,1,2,124952,11,1,5,2,0.35700000000000004,422652,0.75,25,0.05,563536,0.237,1,1
2085,2,1,1,77340,1,5,1,6,0.42,172722,0.6,20,0.0535,287870,0.182,0,1
2086,1,2,2,154094,7,1,5,4,0.31,186920,0.75,35,0.015,249227,0.045,1,1
2087,1,2,2,165317,4,1,3,6,0.38799999999999996,359731,0.7,35,0.0535,513901,0.138,1,0
2088,1,1,1,117381,11,2,3,6,0.473,448229,1.0,35,0.015,448229,0.14,0,1
2089,2,1,1,85659,3,5,1,3,0.429,251744,0.93,20,0.0535,270692,0.24,0,0
2090,2,1,1,104654,3,2,5,6,0.401,206435,0.75,25,0.0535,275247,0.14300000000000002,0,0
2091,6,1,1,113309,3,6,4,6,0.402,219979,1.0,35,0.0535,219979,0.12300000000000001,0,1
2092,3,1,2,177253,9,1,3,6,0.385,313546,0.75,25,0.035,418061,0.106,1,1
2093,6,1,1,81917,8,3,1,3,0.451,189031,0.975,35,0.045,193878,0.131,0,0
2094,6,2,1,46986,9,3,2,5,0.439,237890,1.0,35,0.045,237890,0.28800000000000003,0,1
2095,1,2,2,161823,10,1,3,5,0.36200000000000004,152974,0.75,25,0.015,203965,0.045,1,0
2096,1,1,1,118100,1,6,5,4,0.415,202191,0.93,35,0.0535,217410,0.10800000000000001,0,0
2097,2,1,2,150388,9,6,5,5,0.368,215453,1.0,20,0.045,215453,0.109,0,0
2098,6,1,2,43926,7,1,5,6,0.465,51968,0.65,25,0.025,79951,0.064,0,1
2099,6,2,2,158793,3,1,5,5,0.377,174485,0.85,40,0.045,205276,0.059000000000000004,0,0
2100,1,2,2,162818,2,6,3,6,0.377,524334,0.93,35,0.0535,563800,0.204,0,1
2101,3,1,2,158929,13,2,1,6,0.294,407357,1.0,25,0.05,407357,0.18,0,1
2102,6,1,2,133165,12,1,5,3,0.35700000000000004,309019,0.7,30,0.025,441456,0.11,0,1
2103,2,1,2,172090,1,5,1,3,0.355,58048,0.93,20,0.0535,62417,0.027000000000000003,1,1
2104,6,2,2,158352,7,1,4,6,0.39,286432,0.7,35,0.015,409189,0.066,1,1
2105,6,2,2,112421,10,1,3,5,0.455,193340,0.65,40,0.015,297446,0.057,0,0
2106,2,1,1,89864,12,3,3,6,0.45299999999999996,312077,0.55,20,0.015,567413,0.201,0,1
2107,1,1,2,153526,3,2,3,5,0.415,120642,0.93,20,0.0535,129723,0.064,1,1
2108,1,1,1,112334,3,1,5,5,0.44299999999999995,213820,1.0,35,0.0535,213820,0.12,0,0
2109,2,2,1,53394,4,4,5,6,0.45399999999999996,283995,0.85,30,0.0535,334112,0.35600000000000004,0,1
2110,1,1,2,228549,8,2,3,5,0.38299999999999995,340141,0.7,25,0.035,485916,0.08900000000000001,1,1
2111,6,2,2,84920,6,1,2,3,0.43,283516,0.65,25,0.0535,436178,0.242,0,1
2112,3,2,2,150399,13,1,5,6,0.33,153402,0.7,25,0.0535,219146,0.07400000000000001,1,1
2113,5,2,2,103855,10,1,5,4,0.397,90000,0.93,25,0.0535,96774,0.063,0,1
2114,6,2,2,79286,5,1,3,5,0.493,296494,0.7,30,0.015,423563,0.155,0,1
2115,2,1,2,106653,12,4,3,2,0.436,261523,0.65,20,0.025,402343,0.156,0,1
2116,6,1,1,75222,1,3,3,6,0.493,234966,0.85,35,0.015,276431,0.115,0,1
2117,4,1,2,156938,3,2,6,6,0.42100000000000004,85693,0.55,25,0.045,155805,0.036000000000000004,1,1
2118,1,1,1,47820,11,2,6,6,0.473,193138,0.93,30,0.035,207675,0.218,0,0
2119,6,1,2,190485,11,1,5,4,0.381,288958,0.75,25,0.05,385277,0.106,0,1
2120,1,1,2,49012,11,2,1,6,0.445,201590,0.7,25,0.0535,287986,0.299,0,1
2121,2,1,2,152260,2,3,5,6,0.39,403047,0.6,20,0.025,671745,0.168,0,1
2122,1,2,2,202014,9,1,6,6,0.442,111334,0.7,35,0.015,159049,0.02,1,1
2123,4,1,2,126149,14,6,5,3,0.373,193345,0.65,25,0.0535,297454,0.111,0,1
2124,6,2,1,140068,14,6,6,6,0.467,118009,1.0,35,0.0535,118009,0.053,0,1
2125,6,1,2,118527,13,1,5,6,0.41200000000000003,183215,0.85,25,0.0535,215547,0.11199999999999999,0,1
2126,1,1,1,87261,12,3,1,5,0.444,186465,0.45,35,0.035,414367,0.106,0,0
2127,1,2,2,180587,2,1,1,5,0.33799999999999997,437805,0.85,35,0.035,515065,0.12,0,1
2128,2,1,2,112854,10,2,5,5,0.376,227729,0.93,20,0.0535,244870,0.16399999999999998,0,0
2129,2,2,2,87539,10,6,6,4,0.46799999999999997,283303,0.65,20,0.05,435851,0.256,0,0
2130,6,1,2,50165,3,2,2,3,0.41600000000000004,384849,0.7,25,0.035,549784,0.461,0,1
2131,6,2,2,62170,2,3,1,4,0.485,178395,1.0,35,0.025,178395,0.12300000000000001,0,1
2132,6,1,1,57558,13,2,3,5,0.542,169858,1.0,35,0.0535,169858,0.187,0,0
