,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
1839,1,2,2,54,157029,3,1,5,5,0.34600000000000003,132514,0.6,35,0.0535,220857,0.053,179.4049793
1840,5,1,2,40,42186,9,2,1,6,0.46,170463,0.85,25,0.025,200545,0.218,240.87049449999998
1841,6,2,1,25,124871,5,2,3,5,0.433,283753,0.93,35,0.015,305111,0.084,241.72598440000002
1842,1,2,2,29,92856,12,1,3,6,0.48200000000000004,386081,0.85,35,0.0535,454213,0.263,219.30958540000003
1843,2,1,1,29,76467,2,3,2,5,0.467,222003,1.0,25,0.0535,222003,0.21100000000000002,260.1298045
1844,6,1,1,37,57831,13,2,1,5,0.48100000000000004,246508,0.85,35,0.0535,290009,0.27,255.26935419999998
1845,6,2,2,53,157439,13,1,1,5,0.382,149413,0.7,35,0.035,213447,0.047,222.68103540000004
1846,1,2,1,32,62209,2,3,1,2,0.43700000000000006,384579,0.45,35,0.025,854620,0.265,225.4532668
1847,6,2,2,40,52482,8,2,2,5,0.46,245395,0.6,35,0.0535,408992,0.29600000000000004,220.11068619999998
1848,6,2,2,50,124425,13,2,3,7,0.42100000000000004,236647,0.7,25,0.0535,338067,0.138,212.5133971
1849,1,1,2,32,88538,5,1,5,1,0.425,180261,0.85,25,0.035,212072,0.122,239.1200551
1850,1,2,2,29,134184,7,1,5,5,0.39799999999999996,336214,0.6,25,0.0535,560357,0.182,164.74722069999999
1851,3,2,2,39,47992,6,2,6,5,0.466,63745,0.75,25,0.05,84993,0.09300000000000001,220.2640796
1852,2,2,2,53,141206,13,1,3,5,0.436,60518,0.85,20,0.0535,71198,0.035,186.6745142
1853,1,1,1,38,98253,2,3,2,3,0.46399999999999997,251221,0.975,30,0.0535,257663,0.171,255.70575219999998
1854,6,2,1,27,101031,2,3,3,5,0.431,358416,0.75,35,0.0535,477888,0.22399999999999998,241.99912489999997
1855,2,1,1,44,98503,6,6,3,7,0.479,322997,0.93,20,0.015,347309,0.19,245.7277503
1856,6,2,2,37,122970,12,3,3,5,0.439,184104,0.55,40,0.0535,334735,0.091,196.581961
1857,6,1,2,33,148007,14,1,6,3,0.43,220277,0.7,30,0.015,314681,0.062,230.3241753
1858,1,2,2,39,148475,10,1,1,2,0.391,312232,0.45,35,0.0535,693849,0.133,164.801599
1859,6,1,1,30,154622,13,6,1,6,0.364,125996,0.6,35,0.0535,209993,0.052000000000000005,191.9981139
1860,3,2,2,37,136905,2,2,5,5,0.4,321734,0.75,25,0.015,428979,0.113,213.52239219999998
1861,2,1,1,33,126329,10,2,3,4,0.41,243862,1.0,20,0.0535,243862,0.157,200.0465074
1862,2,2,2,27,177668,8,6,3,5,0.429,119954,0.6,20,0.045,199923,0.051,212.7427063
1863,1,1,2,42,175315,3,6,5,6,0.349,387664,0.85,25,0.035,456075,0.133,201.0255214
1864,2,1,1,26,132882,2,3,6,4,0.452,57797,0.93,25,0.045,62147,0.028999999999999998,248.8615608
1865,3,2,1,35,80690,2,6,5,6,0.45,299402,0.65,30,0.035,460618,0.2,258.6774006
1866,6,1,2,22,107023,5,2,2,6,0.353,347446,1.0,35,0.0535,347446,0.205,248.8063597
1867,1,2,2,32,179306,6,1,3,5,0.45,368664,0.75,35,0.0535,491552,0.13,183.8994029
1868,1,2,2,27,70775,10,2,6,4,0.47200000000000003,333401,0.7,35,0.0535,476287,0.298,230.5670375
1869,6,2,2,24,141620,13,1,3,6,0.445,306107,0.45,40,0.0535,680238,0.131,200.2050925
1870,3,2,1,27,100864,13,6,3,6,0.456,273894,0.93,30,0.015,294510,0.11199999999999999,242.55745040000002
1871,6,2,2,47,131851,2,3,3,5,0.42700000000000005,78794,0.65,35,0.045,121222,0.034,227.74224840000002
1872,6,2,2,51,185807,3,1,5,3,0.368,245733,0.85,25,0.0535,289098,0.096,215.7574169
1873,1,1,2,51,163023,10,1,3,5,0.439,255494,0.93,20,0.0535,274725,0.128,213.0362136
1874,2,1,2,34,154137,13,1,3,6,0.39299999999999996,142111,0.85,20,0.045,167189,0.07,177.5071942
1875,3,2,2,39,42146,14,4,4,3,0.424,85478,0.6,25,0.05,142463,0.142,202.39150619999998
1876,6,2,1,25,81532,14,3,5,6,0.442,281522,0.85,35,0.0535,331202,0.218,256.8596996
1877,2,1,1,30,156572,9,1,3,6,0.382,192511,1.0,25,0.015,192511,0.059000000000000004,180.44030769999998
1878,6,2,2,33,126732,14,1,3,6,0.396,59273,0.75,35,0.045,79031,0.027000000000000003,204.031276
1879,1,1,1,25,164343,10,1,5,5,0.342,285759,0.75,35,0.015,381012,0.064,193.8245611
1880,4,2,1,27,109686,1,5,5,5,0.386,291657,0.93,35,0.0535,313610,0.168,239.92663309999998
1881,1,2,2,34,181133,5,1,5,6,0.375,205377,0.45,35,0.0535,456393,0.07200000000000001,137.7237215
1882,3,2,1,28,67153,3,3,1,6,0.431,262324,0.6,30,0.0535,437207,0.262,232.21378719999998
1883,1,1,1,31,91601,2,4,4,5,0.442,363469,1.0,25,0.015,363469,0.19,241.9415022
1884,2,1,1,40,59094,8,2,2,2,0.49200000000000005,176838,0.85,25,0.0535,208045,0.217,241.04727599999998
1885,1,2,1,22,83984,2,2,2,5,0.426,264608,1.0,35,0.015,264608,0.11599999999999999,254.24922560000002
1886,6,1,2,45,110338,6,1,6,1,0.418,442045,0.7,25,0.0535,631493,0.29100000000000004,237.14002369999997
1887,6,1,1,27,96654,5,1,1,5,0.447,238042,0.85,35,0.025,280049,0.106,235.8403855
1888,1,1,2,45,126829,5,1,5,4,0.36700000000000005,512538,0.93,25,0.05,551116,0.28300000000000003,199.5421127
1889,6,2,2,35,168002,10,1,1,6,0.408,66054,0.7,35,0.0535,94363,0.025,168.0942216
1890,1,1,1,25,113980,7,1,3,6,0.47100000000000003,171409,0.93,35,0.0535,184311,0.095,212.6903034
1891,6,2,1,34,110286,12,3,6,5,0.444,374451,1.0,35,0.045,374451,0.193,277.58568460000004
1892,6,2,1,29,40227,3,3,1,3,0.48100000000000004,125263,0.93,35,0.025,134691,0.134,274.07960319999995
1893,2,2,1,31,74473,11,3,1,5,0.447,334199,0.93,25,0.0535,359354,0.326,251.50280409999996
1894,6,2,1,34,117735,1,5,3,6,0.414,164386,0.975,35,0.015,168601,0.051,238.46652400000002
1895,1,2,1,24,51736,7,1,1,4,0.47100000000000003,255161,0.93,35,0.015,274367,0.18100000000000002,242.064483
1896,2,1,2,35,150416,7,1,3,6,0.39399999999999996,334943,0.7,20,0.05,478490,0.17600000000000002,161.64775600000002
1897,6,2,1,25,75271,8,1,1,5,0.44799999999999995,225627,0.93,40,0.0535,242610,0.182,256.3842426
1898,6,1,2,29,159783,8,1,5,6,0.384,219880,0.85,35,0.035,258682,0.068,199.9048201
1899,6,2,1,29,126736,3,2,1,5,0.384,286640,1.0,35,0.0535,286640,0.14300000000000002,241.9866883
1900,5,2,1,34,135599,12,5,1,5,0.354,251307,1.0,35,0.0535,251307,0.11699999999999999,240.8036996
1901,1,2,1,33,85663,14,1,1,5,0.408,288598,0.93,35,0.015,310320,0.124,222.30673050000001
1902,2,2,2,43,66519,9,3,3,6,0.523,94166,0.65,25,0.035,144871,0.085,195.0723267
1903,1,2,2,40,113658,11,1,5,6,0.395,57625,0.93,30,0.0535,61962,0.034,170.9528575
1904,1,2,1,24,128259,7,2,5,5,0.314,315211,0.93,35,0.015,338937,0.09,193.643422
1905,1,2,2,34,89429,13,2,5,4,0.43,89024,0.75,30,0.0535,118699,0.067,189.84497580000001
1906,2,1,2,27,157400,4,1,6,5,0.37799999999999995,226460,0.6,20,0.015,377433,0.083,197.2365188
1907,6,2,2,41,91387,2,4,5,2,0.451,82869,0.7,35,0.0535,118384,0.057,223.41642489999998
1908,6,1,2,32,50457,13,2,2,5,0.47200000000000003,188484,0.6,25,0.0535,314140,0.271,235.8202558
1909,3,2,2,35,102468,7,1,5,5,0.363,346843,1.0,25,0.0535,346843,0.24600000000000002,217.3855097
1910,1,1,2,53,154461,10,1,5,2,0.4,66912,0.85,20,0.035,78720,0.03,199.4692902
1911,6,2,2,30,51086,12,3,3,6,0.505,304206,0.93,40,0.035,327103,0.27699999999999997,280.2852115
1912,2,1,2,43,99529,10,2,2,5,0.43799999999999994,166953,0.93,20,0.045,179519,0.127,228.555031
1913,1,1,2,30,153669,7,1,5,6,0.354,713169,0.6,20,0.015,1188615,0.26899999999999996,158.32699309999998
1914,1,1,2,25,166520,4,1,6,5,0.39899999999999997,268304,0.85,25,0.0535,315652,0.11699999999999999,213.0945068
1915,3,2,2,37,93105,11,1,1,5,0.425,317577,0.55,25,0.045,577413,0.22699999999999998,209.84342650000002
1916,6,2,2,46,155129,5,1,6,6,0.382,116118,0.65,30,0.0535,178643,0.05,190.3478118
1917,6,2,2,33,275046,1,5,4,6,0.373,247969,0.93,30,0.0535,266633,0.06,188.99878859999998
1918,1,2,2,37,94627,3,2,1,5,0.462,318359,0.85,30,0.0535,374540,0.225,230.127185
1919,3,2,2,32,109785,13,6,5,2,0.384,162370,0.7,25,0.0535,231957,0.107,223.8831377
1920,1,2,2,36,114335,5,2,6,1,0.42100000000000004,252617,1.0,35,0.0535,252617,0.14,233.2093085
1921,6,1,1,49,44965,2,4,2,5,0.4,157235,0.85,25,0.025,184982,0.188,279.07996460000004
1922,1,2,2,26,131240,3,2,6,6,0.391,252844,0.65,35,0.025,388991,0.083,206.32263669999998
1923,6,1,2,49,146518,8,2,6,5,0.424,162013,0.7,25,0.025,231447,0.06,234.9300478
1924,6,1,2,33,156374,7,1,3,5,0.446,259016,1.0,30,0.035,259016,0.08900000000000001,224.5713897
1925,2,1,1,34,66105,2,4,1,6,0.478,225058,1.0,25,0.035,225058,0.205,268.8523263
1926,6,2,2,39,221325,3,1,5,5,0.326,207658,0.45,35,0.0535,461462,0.059000000000000004,162.9455771
1927,6,2,1,32,68320,7,2,1,2,0.48200000000000004,174642,0.93,35,0.015,187787,0.094,254.75108889999998
1928,2,2,2,30,196119,12,5,5,3,0.309,133262,0.85,25,0.025,156779,0.037000000000000005,211.3136145
1929,2,2,2,33,77361,11,2,1,5,0.48,307659,0.85,20,0.025,361952,0.253,245.26230460000002
1930,6,1,1,23,82833,12,3,1,5,0.452,231048,1.0,35,0.045,231048,0.158,282.3544151
1931,4,1,2,51,126532,2,3,5,3,0.408,416806,0.85,25,0.045,490360,0.22,266.2988014
1932,6,2,2,26,79361,8,1,3,7,0.46,214227,0.65,40,0.0535,329580,0.16399999999999998,223.10384
1933,2,2,2,44,118995,11,6,3,6,0.465,235628,0.85,25,0.015,277209,0.095,214.5932042
1934,6,2,2,33,162121,5,2,5,5,0.371,203597,1.0,35,0.035,203597,0.062,234.05990040000003
1935,2,2,2,34,71804,7,1,1,5,0.467,354846,0.7,20,0.0535,506923,0.40299999999999997,225.2253708
1936,1,2,1,25,154816,9,2,1,5,0.405,293822,0.85,35,0.05,345673,0.115,201.8384836
1937,1,2,1,27,146903,7,1,1,6,0.43200000000000005,419861,0.93,35,0.0535,451463,0.18100000000000002,209.18905930000003
1938,6,2,2,34,137736,14,2,6,6,0.445,235792,0.65,30,0.0535,362757,0.115,213.4189881
1939,2,1,2,36,76831,2,4,5,7,0.456,255429,0.93,20,0.0535,274655,0.271,262.6123349
1940,6,1,2,39,87003,6,2,2,5,0.389,109757,0.75,25,0.025,146343,0.068,223.09787909999997
1941,1,2,2,31,169465,7,1,3,5,0.42,256359,0.65,30,0.0535,394398,0.10099999999999999,155.1660541
1942,3,1,1,27,66025,12,3,5,5,0.43700000000000006,195181,0.6,30,0.0535,325302,0.198,233.2768378
1943,1,2,2,35,164086,8,1,5,6,0.33,238617,0.7,25,0.0535,340881,0.106,155.7325972
1944,1,1,1,21,80143,13,2,5,6,0.436,255930,0.6,35,0.0535,426550,0.20199999999999999,210.7340392
1945,1,1,2,38,137425,14,1,5,6,0.39399999999999996,286997,0.93,25,0.015,308599,0.1,199.24169890000002
1946,6,2,1,44,125897,10,2,3,6,0.429,292099,1.0,35,0.015,292099,0.085,202.6390645
1947,1,2,1,43,96377,7,2,4,6,0.40299999999999997,251412,0.75,30,0.0535,335216,0.175,175.8312785
1948,6,1,2,37,109783,1,6,1,6,0.418,287443,0.45,25,0.035,638762,0.157,225.87533230000003
1949,1,2,1,29,203134,3,6,6,6,0.40700000000000003,201935,0.55,35,0.0535,367155,0.063,195.6937677
1950,2,2,2,33,84401,13,1,5,2,0.43799999999999994,322452,0.45,20,0.035,716560,0.266,217.4905833
1951,1,1,2,23,166210,10,1,5,6,0.327,254133,0.65,25,0.035,390974,0.092,184.6453865
1952,4,1,1,38,176906,13,2,2,6,0.341,278889,0.7,35,0.035,398413,0.078,191.7257301
1953,2,2,2,48,124616,13,1,5,1,0.332,94689,0.65,25,0.035,145675,0.046,202.9322745
1954,6,2,2,30,163287,4,6,5,5,0.34,60832,0.93,35,0.0535,65411,0.024,201.63087030000003
1955,1,1,2,43,121249,6,1,3,3,0.39399999999999996,165874,0.85,25,0.035,195146,0.08199999999999999,185.56319580000002
1956,6,1,2,22,83380,3,1,5,5,0.401,55525,1.0,35,0.0535,55525,0.042,216.6485838
1957,2,2,2,29,154885,3,1,5,5,0.379,246171,0.55,25,0.0535,447584,0.115,165.3767695
1958,5,2,2,52,47793,4,6,6,6,0.508,171756,0.85,25,0.0535,202066,0.261,267.6561365
1959,1,2,1,30,92927,6,2,5,6,0.41700000000000004,330398,0.75,35,0.015,440531,0.131,217.88131370000002
1960,1,1,1,32,138544,7,2,5,6,0.41200000000000003,299063,0.93,35,0.0535,321573,0.13699999999999998,189.67623590000002
1961,6,2,2,28,155966,7,1,5,5,0.3,299739,0.65,40,0.045,461137,0.10400000000000001,203.5703632
1962,6,2,2,53,153283,7,1,5,5,0.405,205656,0.7,30,0.05,293794,0.086,208.0186844
1963,1,2,2,35,138587,3,2,5,7,0.35700000000000004,277288,0.93,25,0.0535,298159,0.145,208.2047104
1964,1,1,2,27,168799,7,1,5,5,0.327,356106,0.7,25,0.0535,508723,0.153,158.0271441
1965,1,1,2,27,164996,4,1,5,5,0.38799999999999996,416652,0.93,20,0.035,448013,0.17600000000000002,212.65638650000002
1966,1,1,1,23,118855,2,3,5,4,0.419,379533,0.55,35,0.0535,690060,0.20199999999999999,216.28877549999999
1967,1,2,2,37,149579,6,2,5,5,0.349,312059,1.0,30,0.025,312059,0.099,188.272245
1968,2,2,2,28,82969,4,5,3,6,0.45,179505,0.85,25,0.015,211182,0.10400000000000001,229.9994455
1969,6,2,2,40,144419,3,1,5,2,0.38299999999999995,740243,0.85,35,0.0535,870874,0.324,232.8398165
1970,6,1,2,29,158232,11,1,3,6,0.431,356491,1.0,35,0.025,356491,0.09699999999999999,209.1623165
1971,6,2,2,50,112458,5,1,6,2,0.415,223324,0.7,30,0.0535,319034,0.133,238.1468301
1972,1,1,1,32,113047,5,1,5,5,0.39,218270,0.7,35,0.0535,311814,0.122,198.02459340000001
1973,6,2,2,50,125919,1,6,5,6,0.41,188634,0.45,35,0.035,419187,0.07400000000000001,229.9468449
1974,1,2,2,33,166564,11,1,5,5,0.371,252153,0.75,30,0.015,336204,0.063,183.94377930000002
1975,6,2,2,36,60362,9,2,3,6,0.5329999999999999,50406,0.6,35,0.015,84010,0.031,199.77102069999998
1976,1,1,2,29,171233,11,1,3,6,0.414,207647,0.85,25,0.0535,244291,0.08800000000000001,168.9410664
1977,1,2,1,34,41028,12,6,3,5,0.505,215586,0.975,35,0.015,221114,0.193,258.58676
1978,4,1,1,39,86098,2,3,3,5,0.469,205477,1.0,35,0.045,205477,0.135,257.7196915
1979,6,1,1,28,97825,6,1,2,1,0.429,341698,1.0,35,0.0535,341698,0.221,260.9765599
1980,1,1,1,34,119920,12,2,3,5,0.45,344188,0.93,30,0.0535,370095,0.192,232.10256099999998
1981,6,1,2,37,102748,7,6,5,6,0.4,92956,0.93,30,0.025,99953,0.043,209.3888178
1982,6,1,1,23,62433,1,5,1,5,0.461,215024,1.0,35,0.045,215024,0.196,293.8348643
1983,2,2,2,53,116995,7,1,5,6,0.35700000000000004,67670,0.7,20,0.015,96671,0.034,186.79276140000002
1984,1,2,2,55,138906,5,1,1,5,0.375,305190,0.55,30,0.015,554891,0.091,192.9251306
1985,1,2,2,47,121177,3,1,5,6,0.413,164755,0.75,35,0.0535,219673,0.086,196.2450161
1986,1,2,2,35,96670,10,2,3,5,0.495,260414,0.93,35,0.0535,280015,0.17,216.6142115
1987,1,2,2,50,162198,3,1,5,6,0.305,227606,0.75,30,0.035,303475,0.076,199.62975880000002
1988,5,1,1,29,96184,2,3,6,4,0.49,241346,0.7,35,0.0535,344780,0.159,249.4317949
1989,6,2,2,42,102976,1,3,6,6,0.462,77224,0.75,40,0.025,102965,0.03,226.71925339999999
1990,6,1,2,37,130119,9,1,5,5,0.34,309736,0.85,30,0.035,364395,0.128,204.899561
1991,1,1,2,44,130402,2,6,5,5,0.39799999999999996,249121,0.93,25,0.015,267872,0.092,220.9449985
1992,1,2,2,36,148528,5,1,3,4,0.451,282281,0.85,40,0.035,332095,0.08800000000000001,200.63702890000002
1993,1,2,2,47,129313,6,1,1,1,0.379,175213,0.65,25,0.05,269558,0.095,194.51486459999998
1994,2,1,2,39,120461,7,1,5,5,0.33399999999999996,201563,0.55,20,0.0535,366478,0.136,156.69674080000001
1995,1,2,1,35,89044,2,4,3,6,0.512,356325,0.975,35,0.05,365462,0.242,240.49346859999997
1996,4,1,2,49,99297,3,2,3,3,0.495,137848,0.85,25,0.015,162174,0.067,235.70836719999997
1997,6,1,2,33,142647,3,1,5,5,0.366,250033,0.75,30,0.035,333377,0.094,222.40060209999996
1998,1,2,1,26,127368,7,2,1,1,0.382,208835,0.93,35,0.05,224554,0.099,207.379696
1999,6,2,2,50,150347,3,1,6,6,0.36700000000000005,191205,0.75,35,0.0535,254940,0.08,198.8811343
2000,2,2,2,33,128208,3,5,1,4,0.409,368324,0.45,20,0.015,818498,0.166,209.6351456
2001,5,1,1,39,76625,12,3,6,6,0.48700000000000004,297932,0.93,35,0.045,320357,0.221,275.5310908
2002,1,1,2,53,153266,5,1,5,3,0.34,271485,0.7,25,0.05,387836,0.124,207.70009040000002
2003,2,1,2,34,146834,10,1,5,3,0.424,271089,0.55,20,0.035,492889,0.128,204.1121351
2004,4,2,2,50,129660,8,6,5,4,0.405,116730,0.85,25,0.035,137329,0.054000000000000006,250.16651639999998
2005,6,1,2,44,134484,10,1,5,6,0.359,434269,0.6,25,0.015,723782,0.155,180.5574503
2006,1,1,1,33,65936,2,3,3,5,0.469,237082,0.975,35,0.035,243161,0.17800000000000002,261.10476769999997
2007,1,1,2,36,122945,3,2,6,6,0.43700000000000006,359673,0.65,20,0.0535,553343,0.239,195.0656119
2008,1,1,1,32,101880,7,1,3,6,0.42200000000000004,203089,0.93,30,0.025,218375,0.094,198.4703655
2009,6,2,1,33,84027,12,3,1,6,0.42,264486,1.0,35,0.025,264486,0.135,259.1667195
2010,6,1,2,24,103847,3,1,6,6,0.457,156835,0.55,35,0.0535,285155,0.096,219.9898631
2011,2,1,2,44,79966,9,3,5,6,0.415,405644,0.85,20,0.0535,477228,0.414,226.1783751
2012,1,2,1,55,125931,8,1,1,2,0.434,184539,0.93,25,0.025,198429,0.079,243.8691702
2013,1,1,2,36,159338,3,1,3,5,0.413,327185,0.93,20,0.0535,351812,0.16699999999999998,195.6748252
2014,2,1,1,53,112473,9,5,1,5,0.389,102213,0.93,20,0.045,109906,0.069,241.870683
2015,2,2,1,42,167057,12,3,3,6,0.389,156294,1.0,25,0.025,156294,0.05,207.0649852
2016,2,2,1,24,88492,2,3,6,6,0.47100000000000003,272444,0.93,30,0.0535,292951,0.20600000000000002,262.2079556
2017,2,1,2,49,137949,5,1,5,4,0.414,301805,1.0,20,0.0535,301805,0.17800000000000002,234.8284696
2018,6,2,2,37,132126,7,1,6,3,0.405,297132,0.7,40,0.045,424474,0.121,227.89168930000002
2019,1,2,1,28,112726,4,1,6,6,0.47100000000000003,351025,0.65,40,0.015,540038,0.10400000000000001,209.8160372
2020,6,1,1,27,109282,12,3,2,5,0.375,171234,0.65,35,0.05,263437,0.095,224.1397716
2021,3,1,2,34,164468,10,1,1,6,0.385,217190,0.45,25,0.035,482644,0.079,168.11423159999998
2022,2,2,1,19,49161,2,3,1,6,0.473,173614,0.93,30,0.0535,186682,0.237,258.3353621
2023,1,2,2,39,152238,3,6,3,5,0.4,661335,0.85,35,0.015,778041,0.16,209.454102
2024,6,2,2,21,153098,11,1,1,5,0.335,157178,0.85,40,0.035,184915,0.048,223.8645231
2025,1,1,2,49,152090,7,1,5,5,0.29,125194,0.75,20,0.035,166925,0.057,189.0896303
2026,2,2,2,31,152163,1,6,5,6,0.368,282394,0.93,20,0.015,303649,0.107,230.00301180000002
2027,6,2,1,28,50903,9,1,1,5,0.485,248537,0.65,35,0.015,382365,0.179,240.65378769999998
2028,1,1,2,55,120136,4,2,3,3,0.41600000000000004,299132,0.93,20,0.045,321647,0.18899999999999997,244.0358417
2029,6,2,1,32,83032,14,5,3,6,0.47600000000000003,224564,0.975,35,0.015,230322,0.099,248.97195019999998
2030,6,1,1,28,51517,4,4,2,5,0.445,132845,0.85,35,0.0535,156288,0.163,256.11752740000003
2031,6,1,2,38,53299,4,3,2,1,0.505,88616,0.55,30,0.035,161120,0.09,248.25355679999998
2032,5,1,2,52,171617,13,1,3,5,0.423,238082,0.93,25,0.035,256002,0.083,230.6583963
2033,6,1,2,52,107454,4,1,1,3,0.384,171347,0.65,25,0.0535,263611,0.11599999999999999,218.75443819999998
2034,6,2,1,27,120615,2,3,5,6,0.39899999999999997,124655,0.7,35,0.025,178079,0.044000000000000004,228.12967039999998
2035,6,2,2,40,98185,13,2,5,3,0.43200000000000005,106629,0.65,40,0.0535,164045,0.066,212.3689114
2036,6,1,1,27,70548,2,4,1,5,0.451,216133,1.0,35,0.025,216133,0.131,274.815285
2037,6,2,2,40,131978,10,2,1,5,0.382,306952,0.85,35,0.05,361120,0.141,210.154667
2038,1,1,1,29,62610,6,1,2,4,0.43700000000000006,298054,0.93,30,0.025,320488,0.226,249.97628410000002
2039,6,1,1,28,84095,8,3,3,5,0.495,167134,0.7,35,0.035,238763,0.099,246.54166980000002
2040,6,1,1,23,101917,12,3,5,6,0.43799999999999994,205267,0.45,35,0.0535,456149,0.127,206.1854659
2041,1,2,2,40,117670,11,1,2,6,0.371,390837,0.45,40,0.025,868527,0.131,177.66070349999998
2042,6,2,2,39,121069,4,1,5,6,0.381,80212,0.85,35,0.035,94367,0.033,210.17545249999998
2043,2,1,1,32,72537,5,2,1,4,0.47200000000000003,206496,0.975,20,0.025,211791,0.18100000000000002,259.318934
2044,1,2,1,31,162324,8,1,3,6,0.41100000000000003,168944,0.75,40,0.0535,225259,0.063,161.1095834
2045,6,1,2,47,196878,1,5,5,5,0.331,211196,0.55,25,0.05,383993,0.075,207.9287857
2046,6,1,2,37,137016,13,1,5,4,0.37799999999999995,140348,0.85,30,0.05,165115,0.066,192.1764614
2047,1,1,2,40,142451,2,3,5,5,0.35200000000000004,221089,1.0,25,0.0535,221089,0.113,204.74646840000003
2048,2,2,2,39,135223,5,1,3,6,0.465,250468,0.93,20,0.05,269320,0.147,206.84839130000003
2049,6,2,1,42,130134,12,3,5,5,0.335,137745,0.85,35,0.0535,162053,0.067,190.45636580000001
2050,3,1,1,22,99760,13,1,5,5,0.445,95920,1.0,30,0.025,95920,0.046,234.5012529
2051,2,2,2,33,151183,12,3,3,5,0.41700000000000004,269736,0.6,20,0.015,449560,0.10300000000000001,197.14355700000002
2052,6,2,2,42,109311,11,1,2,5,0.365,275614,0.85,30,0.025,324252,0.12,222.4960077
2053,3,2,2,33,157225,3,1,5,3,0.284,260646,0.93,25,0.0535,280265,0.12,223.3182943
2054,6,2,2,33,123173,12,5,1,5,0.37200000000000005,242582,0.55,35,0.0535,441058,0.125,202.3987742
2055,2,2,1,32,103550,12,3,4,6,0.363,240117,1.0,25,0.015,240117,0.111,197.61846609999998
2056,6,1,2,30,100740,5,1,5,5,0.405,177286,0.6,35,0.0535,295477,0.111,204.27031159999999
2057,5,1,2,26,157113,5,1,1,6,0.348,106710,0.75,30,0.0535,142280,0.046,182.9704666
2058,6,2,2,29,86896,9,6,5,4,0.4,129802,0.85,40,0.035,152708,0.069,237.76985159999998
2059,3,2,2,42,83289,1,1,1,5,0.45399999999999996,75592,0.75,25,0.0535,100789,0.066,188.8633872
2060,3,2,2,33,93508,11,2,5,3,0.431,380355,0.75,25,0.0535,507140,0.295,223.39705099999998
2061,1,1,2,29,59405,2,3,6,3,0.495,346044,0.85,20,0.015,407111,0.337,265.9789005
2062,1,2,2,42,169091,8,1,1,2,0.363,442010,1.0,30,0.0535,442010,0.175,193.129449
2063,1,1,1,33,183320,11,1,2,4,0.426,313621,1.0,35,0.045,313621,0.09699999999999999,230.77716349999997
2064,6,1,2,29,56531,9,2,1,3,0.47100000000000003,83545,0.93,35,0.0535,89833,0.09300000000000001,231.7761313
2065,6,1,1,28,63894,12,4,3,4,0.542,68736,0.55,35,0.0535,124975,0.068,215.9558405
2066,1,1,2,29,157863,5,1,3,3,0.42200000000000004,213164,0.65,20,0.0535,327945,0.11,189.9442476
2067,3,1,1,30,153661,3,1,6,4,0.42,146046,0.75,30,0.0535,194728,0.064,199.9831461
2068,2,1,1,28,60459,3,2,1,2,0.429,212975,1.0,25,0.035,212975,0.212,266.2087502
2069,6,2,2,29,120026,10,1,5,6,0.41600000000000004,342006,0.7,40,0.05,488580,0.165,210.4684054
2070,6,2,2,46,203028,5,1,6,2,0.406,270456,0.93,25,0.035,290813,0.08,258.82644619999996
2071,6,2,2,34,149612,10,1,3,4,0.43700000000000006,193945,0.55,35,0.025,352627,0.055999999999999994,198.36031450000002
2072,2,2,1,32,137153,12,3,5,5,0.354,290291,0.93,25,0.0535,312141,0.154,216.57867480000002
2073,2,1,2,55,179831,10,1,5,5,0.342,147250,1.0,20,0.015,147250,0.047,201.4661471
2074,3,2,1,21,67427,11,3,6,7,0.491,350289,0.93,35,0.0535,376655,0.32899999999999996,273.6724586
2075,1,2,1,27,137235,6,2,3,5,0.444,291907,1.0,35,0.0535,291907,0.135,220.64748360000002
2076,6,2,1,20,110144,9,6,5,6,0.428,222753,1.0,40,0.035,222753,0.094,251.19869939999998
2077,2,1,1,27,71984,9,3,1,6,0.444,125854,0.6,25,0.0535,209757,0.127,198.9442966
2078,6,1,2,33,89371,3,2,4,4,0.386,188522,1.0,25,0.0535,188522,0.153,209.7756168
2079,1,1,2,55,60466,11,2,2,5,0.425,402257,0.85,25,0.015,473244,0.319,234.70494269999998
2080,6,1,2,37,49357,2,4,1,4,0.499,181933,0.85,30,0.035,214039,0.19899999999999998,275.4779192
2081,1,2,1,30,131301,2,3,3,5,0.39899999999999997,174985,0.85,35,0.015,205865,0.049,214.5460347
2082,6,1,1,27,107491,12,6,3,6,0.456,211858,0.65,35,0.015,325935,0.07200000000000001,236.9339317
2083,6,1,1,27,98471,2,3,1,6,0.456,228770,0.85,35,0.05,269141,0.141,248.685425
2084,1,1,2,39,124952,11,1,5,2,0.35700000000000004,422652,0.75,25,0.05,563536,0.237,187.4777553
2085,2,1,1,32,77340,1,5,1,6,0.42,172722,0.6,20,0.0535,287870,0.182,223.67468440000002
2086,1,2,2,39,154094,7,1,5,4,0.31,186920,0.75,35,0.015,249227,0.045,165.2939146
2087,1,2,2,21,165317,4,1,3,6,0.38799999999999996,359731,0.7,35,0.0535,513901,0.138,170.33973480000003
2088,1,1,1,32,117381,11,2,3,6,0.473,448229,1.0,35,0.015,448229,0.14,218.92234190000002
