,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
187,6,1,2,29,96595,7,2,5,5,0.42200000000000004,193997,1.0,35,0.0535,193997,0.127,221.8119239
188,6,1,1,35,67271,14,2,2,5,0.441,138042,1.0,35,0.015,138042,0.075,256.93414509999997
189,4,2,1,29,48924,12,3,6,6,0.502,213669,0.85,35,0.015,251375,0.16,261.99475930000006
190,1,1,2,26,165641,10,2,5,6,0.327,688990,0.93,20,0.0535,740849,0.33899999999999997,196.42695590000002
191,1,2,2,33,142887,13,1,5,6,0.35200000000000004,440474,0.75,30,0.015,587299,0.128,176.6991056
192,6,2,2,26,160477,6,1,5,5,0.32299999999999995,116482,0.93,35,0.035,125249,0.036000000000000004,198.85763269999998
193,2,2,2,48,86613,6,2,1,6,0.40399999999999997,52409,0.75,20,0.0535,69879,0.049,198.21305569999998
194,6,1,1,29,243102,10,2,5,3,0.315,375040,0.45,35,0.045,833422,0.08800000000000001,197.5873143
195,6,2,2,29,155036,11,1,5,4,0.32899999999999996,176437,0.75,35,0.035,235249,0.055999999999999994,210.4491028
196,6,1,2,51,134373,10,1,5,6,0.381,299237,0.93,25,0.0535,321760,0.162,215.22427799999997
197,2,2,2,43,153235,2,6,5,2,0.39799999999999996,171195,0.55,20,0.015,311264,0.065,207.2973051
198,6,2,1,28,59607,2,3,5,6,0.45299999999999996,223137,1.0,35,0.035,223137,0.18600000000000003,280.38554
199,3,1,2,27,71250,2,3,6,6,0.48100000000000004,173391,0.6,25,0.0535,288985,0.177,232.94933450000002
200,1,2,2,44,131888,1,6,3,6,0.46799999999999997,679364,0.65,30,0.0535,1045175,0.345,215.0958424
201,4,1,2,29,163983,11,2,5,6,0.34,189980,0.93,30,0.0535,204280,0.078,170.0643751
202,1,1,2,37,156356,7,1,5,6,0.35700000000000004,801447,0.93,25,0.0535,861771,0.37200000000000005,171.14258049999998
203,6,1,1,24,53608,11,6,1,5,0.506,149878,0.93,35,0.015,161159,0.10300000000000001,267.70589640000003
204,1,1,2,53,89838,3,3,3,1,0.45299999999999996,73131,0.85,25,0.0535,86036,0.059000000000000004,220.04220069999997
205,6,2,2,55,160181,5,1,3,4,0.386,130611,0.75,30,0.045,174148,0.05,223.3652653
206,2,2,1,34,53391,2,3,6,4,0.537,423127,0.93,25,0.025,454975,0.42700000000000005,278.671858
207,6,2,1,24,64165,10,2,1,4,0.449,206412,0.85,35,0.0535,242838,0.203,254.1409028
208,6,1,1,26,115992,8,2,5,5,0.381,231181,0.93,35,0.05,248582,0.121,222.9365193
209,1,1,1,28,115970,6,2,3,5,0.46,340457,1.0,25,0.0535,340457,0.213,232.95929790000002
210,6,2,2,50,51012,1,2,1,5,0.478,235977,0.85,35,0.045,277620,0.263,278.1611267
211,2,1,1,28,90591,10,2,3,1,0.479,245108,0.85,20,0.0535,288362,0.221,229.9802167
212,2,2,2,30,180575,8,2,3,4,0.465,54093,0.6,25,0.035,90155,0.018000000000000002,195.9988174
213,6,2,2,49,84529,10,1,3,3,0.48100000000000004,65004,0.7,25,0.025,92863,0.040999999999999995,228.81730090000002
214,4,2,2,37,185531,9,1,5,7,0.402,111956,0.85,25,0.0535,131713,0.044000000000000004,171.3753792
215,1,1,2,42,73107,5,1,5,5,0.44,280040,0.7,20,0.0535,400057,0.312,197.5909392
216,6,1,2,39,151434,3,2,3,6,0.414,348611,0.65,25,0.035,536325,0.138,193.0703334
217,6,2,1,29,114314,12,3,3,6,0.439,142287,0.93,35,0.045,152997,0.071,246.44491609999997
218,6,1,2,26,176856,10,1,5,6,0.409,56978,1.0,35,0.0535,56978,0.02,180.6732696
219,6,1,1,28,177753,12,3,5,5,0.319,250805,1.0,35,0.05,250805,0.085,221.83473700000002
220,6,1,1,54,146152,14,1,1,4,0.414,156829,1.0,25,0.0535,156829,0.078,229.88835989999998
221,2,1,2,49,156951,8,1,6,5,0.368,206142,0.6,20,0.035,343570,0.091,201.9522195
222,5,1,2,29,162805,5,1,6,6,0.40299999999999997,344744,0.75,30,0.05,459659,0.136,209.2057347
223,6,1,2,49,105519,1,5,5,4,0.39399999999999996,59341,0.6,25,0.0535,98902,0.040999999999999995,208.7811596
224,6,1,2,33,97429,2,2,5,6,0.41200000000000003,231453,0.75,30,0.05,308604,0.153,233.2619329
225,6,2,2,48,91979,7,1,5,5,0.41200000000000003,177538,0.7,35,0.0535,253626,0.122,208.90656230000002
226,1,1,1,21,106517,10,1,1,5,0.373,290265,0.93,35,0.025,312113,0.11699999999999999,219.7263625
227,6,1,1,29,66391,3,3,3,6,0.502,219445,0.93,35,0.025,235962,0.142,259.55150530000003
228,6,2,1,32,72639,12,3,1,5,0.447,232033,0.65,35,0.015,356974,0.11699999999999999,251.15584359999997
229,6,2,2,23,88915,2,6,1,6,0.424,170571,1.0,40,0.0535,170571,0.11599999999999999,258.40329280000003
230,1,2,2,38,145178,7,1,3,5,0.395,135451,0.75,25,0.0535,180601,0.068,150.137297
231,1,1,2,35,171799,5,1,1,4,0.299,310524,0.75,25,0.015,414032,0.087,185.12848380000003
232,6,1,1,30,88301,2,3,5,6,0.426,258790,1.0,35,0.0535,258790,0.185,259.2547784
233,6,1,2,53,135348,3,1,5,5,0.37799999999999995,76543,0.75,25,0.025,102057,0.03,220.31204419999997
234,6,1,2,42,164362,11,1,5,6,0.335,204958,0.85,25,0.05,241127,0.087,166.947774
235,2,2,2,36,170761,8,1,3,6,0.426,273171,0.7,20,0.0535,390244,0.13,166.9837514
236,1,2,1,39,82224,14,2,3,6,0.49200000000000005,205465,0.45,35,0.035,456589,0.124,202.7409047
237,1,1,1,27,151966,6,1,3,5,0.40700000000000003,218473,0.65,30,0.05,336112,0.09300000000000001,181.5385571
238,4,1,1,30,111266,9,3,1,6,0.395,167261,0.75,35,0.0535,223015,0.095,191.00160830000002
239,6,2,1,39,67867,2,3,2,6,0.461,169792,0.85,40,0.045,199755,0.135,270.5943789
240,2,1,1,26,54462,12,3,3,4,0.493,162661,0.93,25,0.0535,174904,0.217,249.80725389999998
241,1,2,1,34,175813,3,2,5,3,0.33,253684,0.93,35,0.0535,272778,0.091,204.0538271
242,6,1,2,40,109905,7,1,2,5,0.406,275060,0.45,30,0.045,611244,0.152,209.66210680000003
243,6,1,1,39,43492,1,5,2,6,0.40299999999999997,211803,0.93,35,0.0535,227745,0.308,263.6109161
244,3,1,2,34,98002,3,1,5,4,0.435,135487,0.45,20,0.0535,301082,0.113,188.49102659999997
245,2,2,1,28,79937,12,3,1,6,0.493,250862,0.93,30,0.0535,269744,0.21,258.3318329
246,1,1,2,33,79457,8,2,4,5,0.401,223782,0.975,25,0.0535,229520,0.205,211.6947653
247,1,1,1,22,146844,5,2,3,4,0.45,256965,0.93,35,0.015,276306,0.064,232.1795413
248,2,1,1,46,85759,12,3,5,6,0.397,347231,0.7,20,0.015,496044,0.235,242.2932883
249,3,1,1,26,150380,3,2,3,6,0.364,241649,0.7,30,0.035,345213,0.087,186.724929
250,1,2,2,32,136090,10,1,4,2,0.43700000000000006,111430,0.85,25,0.0535,131094,0.059000000000000004,181.89294950000001
251,1,2,2,54,145366,7,1,6,6,0.46,59693,0.85,35,0.0535,70227,0.026000000000000002,190.02932769999998
252,2,2,2,25,129860,11,1,3,5,0.42700000000000005,237651,0.6,25,0.035,396085,0.11,205.0304951
253,2,1,2,34,84284,3,3,5,3,0.41600000000000004,292033,0.93,20,0.0535,314014,0.282,244.27786030000001
254,1,2,2,44,148158,3,1,3,5,0.451,412487,0.75,30,0.025,549983,0.132,176.0916053
255,6,2,2,50,81548,4,1,1,5,0.446,73534,0.93,25,0.035,79069,0.054000000000000006,246.73940330000002
256,4,2,1,27,91464,2,3,1,6,0.442,80489,0.65,35,0.045,123829,0.05,247.97965559999997
257,1,2,2,38,141650,3,1,3,4,0.45899999999999996,304440,0.45,35,0.015,676533,0.079,172.7304878
258,6,2,2,36,165110,7,1,5,4,0.298,160310,0.85,40,0.025,188600,0.038,190.8566073
259,6,2,1,29,56104,4,3,1,5,0.444,247222,0.85,35,0.035,290849,0.21899999999999997,274.7628619
260,2,2,2,21,128555,3,1,1,5,0.425,279134,0.7,25,0.0535,398763,0.158,213.04372859999998
261,6,1,2,54,166794,3,1,3,1,0.37200000000000005,158884,0.7,25,0.035,226977,0.057,230.5871963
262,6,1,2,42,123613,10,1,5,5,0.354,160862,0.7,30,0.025,229803,0.062,191.750327
263,6,2,2,29,183596,2,1,5,6,0.353,179038,0.55,35,0.0535,325524,0.062,171.8536991
264,1,1,1,27,121198,9,1,5,6,0.37,234766,0.975,25,0.035,240786,0.11599999999999999,208.421065
265,2,2,1,29,118453,1,5,4,5,0.392,84132,1.0,30,0.035,84132,0.038,219.64044049999998
266,6,2,2,42,90669,2,3,3,3,0.486,271092,0.6,30,0.0535,451820,0.2,222.81413959999998
267,6,1,2,38,185967,3,1,5,5,0.322,168361,0.75,25,0.05,224481,0.063,189.601182
268,1,2,2,34,150332,7,1,6,6,0.43,347369,0.6,30,0.0535,578948,0.155,153.8571488
269,1,2,2,36,140440,5,1,6,5,0.415,423320,0.93,30,0.015,455183,0.125,212.84767050000002
270,1,2,1,54,115431,6,6,3,3,0.47200000000000003,380126,0.93,30,0.0535,408738,0.221,249.21261549999997
271,6,2,2,54,128944,1,1,3,5,0.415,126152,0.7,35,0.05,180217,0.059000000000000004,208.7461253
272,6,2,1,41,93107,3,5,6,5,0.446,176309,0.85,35,0.0535,207422,0.12,242.8033977
273,4,2,2,20,45057,11,2,5,6,0.457,136996,1.0,35,0.0535,136996,0.192,236.3162953
274,6,1,2,36,151344,3,1,5,6,0.321,282842,0.85,25,0.0535,332755,0.136,190.913046
275,1,2,1,26,79509,3,2,5,6,0.428,349047,0.975,35,0.035,357997,0.218,252.0369648
276,6,1,2,54,161394,1,6,3,6,0.42200000000000004,97390,0.93,25,0.05,104720,0.042,216.4131955
277,3,1,2,44,50509,8,2,1,5,0.499,194964,0.7,25,0.0535,278520,0.28,228.67996680000002
278,6,1,2,26,76382,7,2,3,5,0.504,90883,1.0,30,0.045,90883,0.07200000000000001,241.16658930000003
279,6,2,2,29,79250,3,1,1,5,0.45899999999999996,218894,1.0,40,0.0535,218894,0.168,246.51714449999997
280,6,1,2,31,148363,10,1,4,6,0.409,368545,0.6,25,0.015,614242,0.11900000000000001,184.3398318
281,3,2,1,21,72881,12,3,5,5,0.424,205987,0.93,35,0.0535,221491,0.179,257.2869085
282,6,2,2,29,173201,3,2,1,5,0.332,161486,0.7,35,0.025,230694,0.04,207.3152544
283,1,1,2,38,145824,11,2,5,6,0.385,423081,0.85,25,0.0535,497742,0.21100000000000002,193.7873261
284,6,2,1,27,142936,10,2,3,5,0.446,307383,0.93,35,0.035,330519,0.107,239.25393160000002
285,5,1,2,43,135118,4,5,5,3,0.39299999999999996,100507,1.0,25,0.025,100507,0.04,235.8498885
286,3,2,2,26,159662,7,1,5,6,0.35700000000000004,266884,0.85,30,0.0535,313981,0.11199999999999999,172.8617267
287,4,2,2,28,98203,2,4,1,6,0.41100000000000003,79887,0.93,30,0.0535,85900,0.054000000000000006,221.05998219999998
288,2,1,2,44,164969,10,2,5,3,0.315,153342,0.7,20,0.0535,219060,0.076,156.0545288
289,1,1,2,49,93926,10,2,3,4,0.49200000000000005,326172,0.85,20,0.025,383732,0.221,233.08261459999997
290,6,2,2,45,118483,3,1,6,5,0.429,149629,0.75,30,0.0535,199505,0.085,197.6543592
291,1,2,2,42,158903,5,1,3,5,0.364,718152,0.93,35,0.0535,772206,0.28600000000000003,181.3160065
292,6,1,2,35,148016,1,3,5,6,0.386,175225,0.55,30,0.025,318591,0.055999999999999994,210.0852997
293,5,2,2,44,139434,10,6,3,6,0.43200000000000005,189365,0.85,25,0.0535,222782,0.099,196.176404
294,2,2,2,29,124486,4,1,3,5,0.44799999999999995,153031,0.75,25,0.015,204041,0.059000000000000004,202.6652637
295,6,2,2,29,161597,4,1,5,4,0.387,93367,0.6,35,0.035,155612,0.028999999999999998,203.4983698
296,6,2,1,19,117750,1,5,3,6,0.45899999999999996,186045,0.85,35,0.015,218876,0.057999999999999996,249.54796439999998
297,4,1,2,42,97018,2,2,4,6,0.486,120994,0.93,25,0.025,130101,0.067,215.7744126
298,1,1,2,46,124242,2,2,5,6,0.391,298050,0.93,25,0.015,320484,0.115,227.2344861
299,1,2,2,49,105795,3,2,5,4,0.376,301414,0.6,25,0.015,502357,0.13699999999999998,207.742287
300,1,1,2,51,163831,10,1,3,5,0.42700000000000005,430812,0.85,25,0.0535,506838,0.191,192.1748826
301,3,1,1,53,151719,6,1,5,4,0.32299999999999995,178668,1.0,20,0.0535,178668,0.096,200.92611530000002
302,2,1,1,30,91234,9,4,1,2,0.442,132391,0.6,25,0.0535,220652,0.105,217.27333969999998
303,1,2,1,35,145397,10,1,1,7,0.43799999999999994,310612,0.75,35,0.025,414149,0.092,196.89878269999997
304,1,1,1,35,63941,7,2,6,6,0.48700000000000004,343898,1.0,30,0.035,343898,0.29,247.04980690000002
305,6,2,1,27,58110,3,3,2,6,0.44,278898,0.85,40,0.015,328115,0.16,268.3049011
306,1,2,1,31,86411,12,3,3,6,0.517,432994,0.7,35,0.015,618563,0.184,226.961604
307,6,1,2,33,63854,2,6,5,5,0.46299999999999997,246516,0.65,30,0.025,379255,0.183,268.0246107
308,6,1,2,33,68735,11,3,6,6,0.519,58794,1.0,30,0.0535,58794,0.057,229.9151528
309,6,1,2,39,53351,12,3,1,3,0.511,265530,0.55,30,0.0535,482782,0.33399999999999996,247.56957799999998
310,6,2,2,39,137197,9,6,5,3,0.39299999999999996,177328,0.85,40,0.0535,208621,0.078,203.95939669999999
311,6,2,2,32,58397,12,3,2,5,0.41700000000000004,163787,0.6,35,0.05,272978,0.17,237.86961459999998
312,6,1,2,30,46416,8,2,5,5,0.433,105319,0.75,30,0.0535,140425,0.152,229.7961558
313,4,1,2,28,93513,12,3,3,6,0.462,150960,0.85,30,0.0535,177600,0.10800000000000001,231.067909
314,1,1,1,31,166102,11,1,1,5,0.359,165789,0.93,35,0.015,178268,0.037000000000000005,195.94380569999998
315,6,1,2,37,156800,5,6,5,2,0.295,290826,0.65,25,0.0535,447425,0.135,198.09545500000002
316,6,1,2,27,46821,2,3,5,6,0.467,297317,0.6,35,0.025,495528,0.272,255.8697679
317,4,2,1,43,69085,7,1,6,7,0.46799999999999997,63186,1.0,25,0.0535,63186,0.066,219.7257378
318,6,2,2,45,58273,2,3,3,6,0.517,151107,0.85,35,0.015,177773,0.095,237.44759969999998
319,6,1,2,34,155314,10,1,3,5,0.401,214075,0.75,30,0.0535,285433,0.092,191.0350107
320,1,2,2,51,74970,3,6,5,2,0.467,60089,0.75,25,0.0535,80119,0.057999999999999996,232.1782808
321,5,2,2,33,229520,3,1,5,5,0.39,165811,0.85,25,0.0535,195072,0.052000000000000005,197.4785601
322,2,1,2,42,85104,7,1,4,4,0.45399999999999996,179202,0.7,20,0.025,256003,0.134,181.4444991
323,6,1,2,38,145715,11,1,6,5,0.37,65189,0.6,25,0.0535,108648,0.032,168.986773
324,2,2,2,36,88512,2,4,3,5,0.516,123534,0.7,20,0.0535,176477,0.114,213.6155806
325,6,1,2,42,102868,5,1,5,4,0.37200000000000005,277585,0.85,25,0.0535,326571,0.196,223.51415319999995
326,3,1,2,50,85965,12,4,1,7,0.423,221024,0.75,25,0.0535,294699,0.187,250.16716949999997
327,2,1,2,37,154894,6,1,5,5,0.379,213630,1.0,20,0.0535,213630,0.11199999999999999,187.4866199
328,6,1,2,35,113325,10,1,5,5,0.385,280711,0.6,25,0.05,467852,0.174,193.9404215
329,6,2,2,33,47115,3,3,3,6,0.511,245569,0.65,35,0.015,377798,0.192,251.1718331
330,6,2,2,22,183541,5,1,5,6,0.38299999999999995,276820,0.75,40,0.0535,369093,0.092,203.5004167
331,6,2,1,29,138042,3,3,3,4,0.425,247836,0.93,35,0.0535,266490,0.114,228.93323059999997
332,1,1,2,40,118666,3,2,5,7,0.397,178945,0.75,25,0.0535,238593,0.11,195.34406940000002
333,6,1,2,32,103560,14,6,6,4,0.465,59997,1.0,30,0.015,59997,0.024,250.4632949
334,6,1,2,34,146773,1,1,5,6,0.354,404076,0.75,25,0.0535,538768,0.2,224.17384080000002
335,2,2,2,34,90872,4,1,3,1,0.469,141353,0.65,20,0.0535,217466,0.127,206.31705390000002
336,6,2,2,43,98489,5,1,5,3,0.434,146880,0.65,35,0.035,225969,0.07400000000000001,221.75019390000003
337,1,1,2,52,128073,14,1,3,4,0.456,209040,0.93,25,0.0535,224774,0.11900000000000001,220.30610069999997
338,4,2,2,34,128799,3,1,3,5,0.413,73050,0.65,25,0.015,112385,0.027000000000000003,186.69726740000002
339,3,2,1,29,64880,12,4,5,5,0.45799999999999996,248033,0.93,30,0.035,266702,0.20600000000000002,274.2621645
340,6,1,1,43,69507,1,4,1,3,0.473,124564,0.65,30,0.0535,191637,0.12,238.4718159
341,6,1,2,28,150010,3,1,4,3,0.413,332484,0.7,35,0.035,474977,0.11,204.4480237
342,2,2,2,45,179008,1,5,3,5,0.457,68023,0.55,25,0.0535,123678,0.027999999999999997,172.07235980000002
343,1,1,1,27,119276,3,1,2,6,0.46399999999999997,226597,0.975,30,0.025,232407,0.09,248.8671508
344,1,2,2,46,121136,8,1,1,2,0.419,201004,0.93,35,0.035,216133,0.08199999999999999,241.8097969
345,6,2,1,25,61392,11,6,1,4,0.441,275333,0.93,35,0.0535,296057,0.284,284.8617404
346,1,1,1,29,151721,5,1,5,6,0.389,187239,0.975,30,0.015,192040,0.051,206.8916949
347,6,2,2,46,131938,8,3,3,2,0.436,113944,0.6,35,0.0535,189907,0.055,213.94793289999998
348,6,1,1,29,62630,7,1,5,1,0.475,212646,0.45,35,0.015,472547,0.125,231.52799380000002
349,1,2,2,48,89662,3,2,5,7,0.413,304549,0.55,30,0.05,553725,0.21899999999999997,206.0550352
350,1,1,1,20,174784,12,3,5,6,0.31,666200,0.85,35,0.0535,783765,0.24100000000000002,215.95500890000002
351,3,2,2,32,157568,3,1,5,4,0.28600000000000003,196738,0.93,25,0.0535,211546,0.091,196.8023926
352,3,2,1,28,94834,1,5,5,7,0.4,147593,1.0,30,0.015,147593,0.064,254.5470253
353,2,1,2,52,132763,14,1,3,4,0.405,191685,0.55,20,0.015,348518,0.084,190.5033867
354,1,1,2,42,138719,6,1,5,6,0.344,339021,0.75,25,0.035,452028,0.147,165.578777
355,1,1,2,36,102353,3,1,5,5,0.39299999999999996,373823,0.85,20,0.025,439792,0.23199999999999998,207.8639691
356,6,2,1,29,77899,11,3,5,4,0.441,222785,0.75,40,0.0535,297047,0.17300000000000001,241.6814565
357,6,1,2,50,78063,12,3,5,4,0.45399999999999996,442089,0.85,25,0.0535,520105,0.41100000000000003,277.84135430000003
358,1,1,2,49,188633,8,1,1,5,0.322,214278,0.65,25,0.0535,329658,0.083,170.2177247
359,6,2,2,46,159546,7,1,1,7,0.337,340451,0.7,30,0.035,486359,0.115,223.053535
360,1,1,1,32,81435,13,2,5,5,0.439,209048,0.55,35,0.035,380087,0.127,211.06618709999998
361,3,2,2,44,155170,6,1,3,6,0.36700000000000005,336738,0.65,25,0.0535,518058,0.158,142.0552943
362,4,2,2,43,135248,6,1,1,5,0.37200000000000005,187353,0.75,25,0.035,249804,0.083,197.2723772
363,1,2,2,51,157941,10,1,4,6,0.29600000000000004,169857,0.85,30,0.015,199832,0.045,159.373049
364,6,1,1,28,133809,5,1,6,5,0.45,296321,0.975,35,0.015,303919,0.081,235.40069390000002
365,1,2,2,45,127512,14,1,6,5,0.406,499700,0.93,30,0.0535,537312,0.263,202.6309184
366,6,2,1,29,142812,3,3,3,6,0.461,223210,0.75,40,0.025,297613,0.062,232.3011846
367,5,2,2,47,173707,3,6,6,6,0.335,52875,0.7,25,0.0535,75536,0.022000000000000002,207.7248736
368,1,2,2,43,148885,7,2,6,6,0.38299999999999995,660404,0.45,35,0.0535,1467564,0.281,156.13441709999998
369,1,1,1,28,178772,11,2,5,5,0.321,114410,0.75,30,0.045,152547,0.039,196.0194399
370,6,2,2,21,75161,2,3,1,6,0.452,180044,0.75,40,0.025,240059,0.095,256.1621586
371,6,1,1,28,178404,5,1,3,5,0.365,157401,0.93,35,0.045,169248,0.05,223.150298
372,1,2,2,43,145927,9,1,3,4,0.45899999999999996,372476,0.7,35,0.0535,532109,0.161,149.36019019999998
373,6,1,1,35,189012,13,2,5,5,0.33899999999999997,154104,0.93,35,0.035,165703,0.04,211.7227227
374,6,2,2,44,69288,12,4,3,5,0.478,282982,0.75,30,0.015,377309,0.16899999999999998,242.6329818
375,2,1,1,26,75146,4,4,6,6,0.48700000000000004,130802,0.75,25,0.0535,174403,0.126,237.6275423
376,1,1,1,33,123881,2,2,1,3,0.39899999999999997,281794,0.85,25,0.0535,331522,0.165,216.1737189
377,1,1,1,27,125722,8,1,1,5,0.37200000000000005,289579,0.65,35,0.035,445506,0.114,194.0020508
378,1,2,2,34,97202,14,1,2,6,0.377,163653,0.6,35,0.0535,272755,0.107,200.5943739
379,1,1,1,31,108497,13,2,5,6,0.41100000000000003,260973,0.93,35,0.0535,280616,0.152,215.8248687
380,2,2,1,25,163091,3,3,5,6,0.395,198118,0.93,30,0.035,213030,0.065,227.51499700000002
381,2,2,2,31,159994,12,3,5,6,0.28300000000000003,207086,0.65,20,0.045,318594,0.098,205.6965428
382,1,2,1,23,95855,7,1,5,5,0.42,393984,1.0,35,0.0535,393984,0.26,222.04638730000002
383,6,2,2,22,67936,3,1,5,5,0.47100000000000003,261789,1.0,35,0.035,261789,0.191,275.36003589999996
384,1,2,2,32,186012,3,1,5,7,0.39799999999999996,262274,1.0,30,0.045,262274,0.086,221.8108548
385,6,2,1,26,97547,6,2,1,5,0.451,150958,0.65,35,0.0535,232243,0.098,228.13879989999998
386,5,2,2,44,67613,11,1,6,6,0.475,105016,0.93,25,0.035,112920,0.09300000000000001,246.12151400000002
387,6,1,2,31,63136,3,2,1,4,0.42700000000000005,83586,0.85,25,0.035,98336,0.079,248.5433355
388,6,2,1,27,97588,9,5,3,4,0.47600000000000003,270113,0.93,40,0.0535,290444,0.168,251.4614631
389,1,2,1,30,90256,12,3,1,6,0.449,289156,0.93,35,0.015,310920,0.11800000000000001,252.8424187
390,1,2,2,38,159552,13,1,5,5,0.379,442572,1.0,35,0.0535,442572,0.175,193.3743489
391,1,2,2,26,205378,7,1,3,6,0.33799999999999997,230167,0.6,30,0.0535,383612,0.075,136.56260319999998
392,2,2,2,38,46031,9,2,4,1,0.439,337217,0.65,25,0.015,518795,0.35200000000000004,215.50613030000002
393,6,1,2,46,119836,7,1,5,5,0.401,58894,0.975,25,0.045,60404,0.033,229.4601986
394,6,2,1,40,100820,2,3,3,6,0.43799999999999994,291325,0.75,35,0.0535,388433,0.183,229.8075887
395,1,2,2,27,168140,14,2,3,6,0.434,247994,0.65,35,0.0535,381529,0.09300000000000001,168.3040139
396,1,2,2,54,191141,6,1,4,4,0.331,441421,0.75,30,0.025,588561,0.109,154.43879669999998
397,2,1,2,37,173016,7,1,3,4,0.439,234105,0.93,20,0.015,251726,0.078,192.6229074
398,1,1,1,50,176448,10,1,1,5,0.379,185727,0.85,25,0.0535,218502,0.076,181.5585569
399,1,1,2,27,126504,3,1,1,5,0.45,171547,0.85,20,0.015,201820,0.079,216.77439109999997
400,1,2,2,38,47055,2,4,2,6,0.48,92130,0.75,35,0.0535,122840,0.124,227.2096997
401,4,2,1,35,73329,12,3,1,6,0.488,213610,0.975,30,0.015,219087,0.121,260.52910890000004
402,1,2,2,51,174862,8,2,3,6,0.43,496528,0.93,35,0.015,533901,0.10400000000000001,199.6420639
403,3,1,1,24,44866,1,5,1,6,0.507,190752,0.93,30,0.015,205110,0.17600000000000002,275.8730597
404,6,1,2,27,168337,13,1,5,5,0.289,351426,0.85,30,0.0535,413442,0.14,202.52437980000002
405,6,1,1,27,89728,1,5,4,6,0.455,180181,0.6,35,0.035,300302,0.1,232.6727126
406,3,1,1,24,71921,5,4,3,4,0.521,169966,1.0,30,0.045,169966,0.14400000000000002,272.0454527
407,6,1,1,37,156034,14,3,3,7,0.384,260491,0.7,35,0.0535,372130,0.106,205.86328590000002
408,1,2,2,35,152600,5,1,3,6,0.449,203759,0.7,30,0.0535,291084,0.08900000000000001,171.664626
409,6,1,1,29,63921,3,2,1,5,0.46299999999999997,237169,1.0,35,0.035,237169,0.184,278.7658704
410,6,1,1,27,133202,7,6,3,4,0.48200000000000004,177301,1.0,35,0.0535,177301,0.084,230.4962276
411,4,2,1,24,89278,12,3,3,5,0.48700000000000004,132884,0.93,35,0.0535,142886,0.094,239.27950230000002
412,1,2,2,50,145604,14,1,6,2,0.44799999999999995,266498,0.93,30,0.0535,286557,0.12300000000000001,247.68314980000002
413,1,1,1,24,84325,1,3,3,5,0.507,201831,0.975,35,0.0535,207006,0.151,241.12868930000002
414,6,2,2,45,147897,5,1,3,7,0.424,147981,0.55,40,0.035,269056,0.046,191.5194514
415,2,2,2,31,151136,10,1,5,5,0.326,268124,0.65,20,0.015,412498,0.10300000000000001,172.1397826
416,1,2,2,42,156846,13,1,5,5,0.341,267233,0.85,35,0.045,314392,0.09699999999999999,185.20567749999998
417,2,1,2,55,126647,11,1,3,4,0.423,252915,0.75,20,0.0535,337220,0.163,198.5823556
418,6,2,2,24,87793,3,2,5,6,0.397,128266,0.55,40,0.015,233211,0.049,216.8980684
419,1,2,2,43,125701,6,1,5,5,0.40399999999999997,365915,0.75,25,0.015,487887,0.14,180.04175800000002
420,2,2,1,53,48461,11,2,6,3,0.51,167045,1.0,20,0.0535,167045,0.281,254.73438480000002
421,2,2,2,39,149684,1,6,3,6,0.401,239503,1.0,25,0.025,239503,0.086,221.9624778
422,1,1,1,44,187869,1,2,3,4,0.43,293174,0.975,25,0.025,300691,0.084,210.42709490000001
423,6,2,2,51,98180,5,6,3,4,0.465,249037,0.93,25,0.025,267782,0.13699999999999998,267.2272882
424,6,2,2,54,161460,5,2,3,5,0.46299999999999997,380275,0.45,25,0.015,845056,0.113,215.10633880000003
425,6,2,2,38,98823,3,2,5,3,0.455,55005,0.7,35,0.0535,78579,0.035,214.91053870000002
426,6,2,2,30,126944,13,1,3,3,0.43,209119,0.75,35,0.015,278825,0.06,220.46438730000003
427,1,1,1,32,81619,12,3,1,4,0.44299999999999995,128693,0.85,35,0.035,151404,0.078,246.78211869999998
428,6,2,2,31,51870,5,6,2,4,0.45899999999999996,118609,0.65,35,0.035,182475,0.113,264.6028253
429,6,2,2,43,78329,12,6,1,6,0.486,256065,0.6,40,0.05,426775,0.18899999999999997,243.22286269999998
430,3,1,2,32,151494,8,2,5,3,0.326,402947,0.7,20,0.0535,575639,0.217,194.35845030000002
431,3,1,2,29,44461,3,2,5,6,0.47100000000000003,101662,0.7,25,0.05,145231,0.16,234.61094559999998
432,6,1,2,38,148693,6,1,3,6,0.413,289486,0.7,30,0.0535,413551,0.13,187.3759948
433,1,2,2,49,96405,2,6,2,4,0.387,242345,0.93,30,0.05,260586,0.162,245.2155839
434,6,1,1,28,83951,12,3,4,6,0.428,236399,1.0,35,0.045,236399,0.16,245.82668230000004
435,6,1,2,29,126010,5,1,5,2,0.364,423472,0.7,30,0.035,604960,0.18100000000000002,232.04065409999998
436,6,1,2,32,101589,3,2,1,5,0.41200000000000003,255495,0.93,25,0.035,274726,0.151,251.413661
437,2,2,1,24,63069,9,6,2,5,0.48,295450,0.65,30,0.0535,454538,0.314,237.6775415
438,1,1,2,39,229637,5,1,3,6,0.36200000000000004,224289,0.65,20,0.0535,345060,0.08,143.63781459999998
