,Location,NewHome,FTB,Age,Income,EmpSector,Occ,HouseComp,Education,Exp:Inc,LoanValue,LTV,LoanTerm,Interest,HouseVal,MRTI,Score
2415,6,2,2,51,173048,12,1,4,4,0.33299999999999996,212158,0.75,25,0.015,282877,0.059000000000000004,196.02917030000003
2416,6,2,1,27,93833,1,5,5,6,0.436,116133,0.93,35,0.025,124874,0.053,256.73316769999997
2417,6,1,2,33,153402,11,1,3,5,0.41100000000000003,278939,0.65,30,0.0535,429137,0.122,185.86350190000002
2418,6,1,2,39,69454,4,1,5,4,0.43,273098,0.93,30,0.0535,293654,0.263,255.7618755
2419,4,2,2,37,79356,3,3,2,4,0.48700000000000004,264614,0.7,25,0.035,378020,0.2,269.45286949999996
2420,1,1,1,28,110467,5,1,5,4,0.382,208971,0.55,35,0.015,379947,0.07,198.160427
2421,6,1,2,28,109815,5,1,5,3,0.395,177878,0.85,30,0.035,209268,0.087,238.7884213
2422,2,1,2,54,95752,8,2,1,4,0.433,307028,0.65,20,0.045,472351,0.243,242.526193
2423,6,2,2,47,194602,9,1,6,2,0.39,176331,0.75,25,0.045,235108,0.06,233.7298847
2424,1,2,2,37,157554,3,2,3,5,0.377,111377,0.55,35,0.025,202504,0.03,171.1968506
2425,1,1,1,26,152151,14,2,1,4,0.363,348122,0.93,35,0.0535,374325,0.145,211.95921119999997
2426,1,1,1,29,82280,5,1,1,5,0.46399999999999997,230621,0.93,35,0.015,247980,0.10300000000000001,230.9225225
2427,3,2,2,32,100772,12,3,4,6,0.439,169830,0.7,25,0.0535,242614,0.122,201.9773838
2428,2,1,2,52,160978,11,1,3,3,0.395,306801,0.6,20,0.0535,511335,0.155,171.9594398
2429,6,2,2,29,173469,4,1,3,6,0.353,70413,0.7,40,0.0535,100590,0.025,169.68697790000002
2430,6,2,2,44,134875,3,2,3,2,0.442,155960,0.93,30,0.05,167699,0.07400000000000001,214.5034028
2431,6,2,1,26,83530,3,1,1,4,0.42700000000000005,276508,1.0,35,0.035,276508,0.16399999999999998,261.8350524
2432,2,2,2,31,123626,11,1,6,6,0.413,389826,0.93,20,0.045,419168,0.239,226.9770415
2433,4,2,2,34,69429,13,2,5,6,0.435,60598,0.85,25,0.0535,71292,0.063,215.857389
2434,4,2,2,52,151346,13,1,3,5,0.401,108522,0.75,25,0.025,144696,0.039,209.10278259999998
2435,2,1,2,51,43884,3,2,5,3,0.46299999999999997,197662,0.75,20,0.015,263549,0.261,257.0884042
2436,2,1,2,27,62736,3,2,5,6,0.434,190727,0.55,20,0.015,346776,0.17600000000000002,221.29532030000001
2437,1,2,2,34,48045,12,3,2,4,0.424,223430,1.0,30,0.045,223430,0.28300000000000003,273.81493900000004
2438,1,2,2,27,155417,11,1,5,5,0.355,137413,0.75,35,0.045,183217,0.05,195.7257991
2439,1,1,2,34,120792,5,1,3,5,0.442,441692,0.75,20,0.05,588923,0.29,192.4161628
2440,6,1,2,34,153626,1,1,5,6,0.374,181836,0.75,30,0.0535,242448,0.079,183.3716894
2441,6,2,1,28,84225,2,4,3,5,0.467,200567,0.7,35,0.025,286524,0.102,251.4993357
0,2,2,2,31,82547,12,3,3,4,0.499,55742,0.6,25,0.0535,92903,0.049,203.0645368
1,2,2,2,38,94910,12,3,3,4,0.499,93832,0.6,20,0.0535,156387,0.081,198.8081676
2,6,1,2,48,159032,6,2,1,2,0.39399999999999996,151806,0.93,25,0.015,163232,0.046,235.5217915
3,4,2,2,35,96698,2,6,5,6,0.462,129490,0.75,25,0.0535,172653,0.09699999999999999,229.4186809
4,2,2,2,29,166061,13,1,5,3,0.358,239241,0.85,20,0.05,281460,0.114,195.1129982
5,2,2,2,26,171300,6,1,5,6,0.36700000000000005,155901,0.6,20,0.0535,259835,0.07400000000000001,149.6227408
6,2,1,1,26,71751,1,5,1,6,0.47600000000000003,245540,0.55,25,0.035,446436,0.20600000000000002,239.5541776
7,1,1,2,36,159649,7,1,3,6,0.387,278178,0.93,20,0.015,299116,0.10099999999999999,168.9955145
8,6,1,2,32,182295,5,1,5,3,0.341,370489,0.7,25,0.015,529270,0.098,202.20000819999998
9,1,2,2,39,198837,10,1,5,4,0.35600000000000004,696069,0.85,25,0.05,818905,0.24600000000000002,170.28360659999998
10,3,2,1,26,94327,12,3,2,6,0.473,196427,0.93,30,0.05,211212,0.134,249.35974680000004
11,1,1,1,22,148911,8,2,1,6,0.385,443146,0.93,35,0.015,476501,0.109,220.02974410000002
12,6,2,1,29,93612,13,2,1,6,0.45899999999999996,299013,0.975,35,0.0535,306680,0.20199999999999999,252.17211319999998
13,5,1,1,33,102074,12,3,5,6,0.363,85958,1.0,30,0.0535,85958,0.055999999999999994,203.8539514
14,6,2,2,48,62976,14,4,5,3,0.401,143250,0.75,25,0.05,191000,0.159,245.3554075
15,1,2,2,27,171521,12,1,5,6,0.304,317764,0.85,30,0.045,373840,0.113,202.9245208
16,2,1,2,47,136260,5,1,3,3,0.45399999999999996,124494,0.75,20,0.045,165992,0.069,217.11909330000003
17,2,1,2,44,137635,3,5,5,5,0.406,191643,0.65,20,0.015,294835,0.081,201.7734405
18,6,2,2,54,167903,12,6,6,3,0.39,259398,0.6,30,0.015,432330,0.064,245.39464840000002
19,2,2,1,22,61603,2,4,5,6,0.48200000000000004,275135,0.6,30,0.025,458558,0.212,250.496325
20,6,2,2,29,79687,7,1,6,6,0.489,144628,0.65,35,0.0535,222505,0.115,219.5452497
21,1,2,1,24,60355,7,1,1,6,0.442,249231,0.93,40,0.035,267990,0.192,243.81694879999998
22,1,2,2,23,140605,2,2,5,6,0.36700000000000005,224467,0.6,35,0.0535,374112,0.10099999999999999,187.198343
23,6,2,1,35,46661,13,2,5,6,0.461,132258,0.75,35,0.05,176344,0.172,237.06046239999998
24,6,1,1,21,43112,2,3,2,4,0.43,194102,1.0,35,0.05,194102,0.273,275.0201077
25,4,2,1,31,85988,11,1,5,5,0.424,118040,0.93,30,0.035,126925,0.07400000000000001,234.17631290000003
26,6,1,1,37,47332,12,4,3,5,0.54,234304,1.0,35,0.0535,234304,0.313,265.3790549
27,3,2,2,41,52152,10,2,3,6,0.499,207105,0.65,25,0.0535,318623,0.28800000000000003,213.36214950000002
28,1,1,2,31,74145,11,2,5,4,0.42700000000000005,433297,1.0,20,0.045,433297,0.444,248.46276919999997
29,2,2,1,27,63772,2,4,1,4,0.457,288178,0.93,25,0.015,309869,0.217,270.1708488
30,6,2,2,44,158429,10,1,3,4,0.406,132062,0.85,35,0.045,155367,0.047,199.2195802
31,6,1,2,51,112260,8,2,1,2,0.433,235713,0.7,25,0.0535,336733,0.152,243.0796289
32,5,1,2,37,83984,14,2,1,4,0.43700000000000006,209753,0.75,25,0.035,279671,0.15,248.77317230000003
33,6,1,1,25,147497,13,2,5,6,0.41200000000000003,216477,0.7,35,0.035,309253,0.073,240.1268986
34,1,2,2,40,159959,10,2,3,7,0.349,323605,0.65,30,0.0535,497854,0.136,153.7454945
35,1,1,2,28,94399,9,2,4,6,0.366,242115,0.93,20,0.0535,260339,0.209,186.43134980000002
36,4,2,1,29,133501,2,3,3,5,0.431,231230,1.0,35,0.0535,231230,0.11,227.1747442
37,1,2,2,28,130071,6,1,5,5,0.35700000000000004,277152,0.85,35,0.0535,326061,0.135,181.2800884
38,2,1,2,34,164257,5,6,6,3,0.375,272091,0.85,20,0.015,320107,0.096,234.5148195
39,6,2,1,32,200636,8,2,3,5,0.34,185481,1.0,35,0.0535,185481,0.057999999999999996,190.38941090000003
40,3,1,1,29,96472,13,2,3,5,0.506,241850,0.55,30,0.0535,439727,0.168,188.7563823
41,2,2,2,28,67078,3,1,5,5,0.469,112914,0.93,20,0.0535,121413,0.13699999999999998,221.39709669999996
42,1,1,2,36,91024,13,1,5,6,0.40299999999999997,236000,0.85,20,0.05,277647,0.205,208.6803129
43,2,2,1,32,120470,12,6,1,6,0.40299999999999997,238484,0.93,25,0.025,256434,0.107,245.64738030000004
44,6,2,1,28,168634,2,3,5,5,0.344,73937,1.0,35,0.015,73937,0.016,218.2405381
45,1,1,2,30,125278,7,1,3,5,0.465,709149,0.7,20,0.0535,1013070,0.461,210.53036780000002
46,1,2,2,50,156161,3,2,6,6,0.33799999999999997,322358,0.65,35,0.0535,495935,0.131,184.2628176
47,1,2,1,24,45967,5,3,2,4,0.513,226601,0.85,35,0.0535,266589,0.312,258.7539182
48,6,2,1,18,157453,3,2,5,5,0.379,176421,0.85,40,0.025,207554,0.044000000000000004,234.17013419999998
49,6,2,2,28,52674,3,2,1,6,0.436,231820,0.75,35,0.035,309093,0.218,269.1973407
50,6,2,2,33,108009,12,1,5,6,0.36700000000000005,52829,0.7,35,0.015,75470,0.018000000000000002,223.04963680000003
51,2,2,2,54,221132,5,1,6,5,0.43,354847,0.65,20,0.035,545918,0.11199999999999999,218.268616
52,1,1,1,42,139986,4,2,3,6,0.414,268168,0.93,25,0.0535,288353,0.139,199.0855537
53,2,2,2,40,125405,10,1,5,5,0.39299999999999996,138993,0.65,20,0.025,213835,0.071,175.9599862
54,4,1,2,52,161010,3,1,5,5,0.354,146102,0.55,25,0.0535,265640,0.066,182.3940561
55,6,2,1,24,70301,10,2,3,6,0.509,222535,0.93,40,0.0535,239285,0.192,251.62728650000003
56,1,1,2,42,171075,10,1,5,6,0.301,219679,0.93,20,0.045,236214,0.098,185.2142491
57,2,2,1,29,125010,4,5,3,6,0.43200000000000005,209647,1.0,30,0.025,209647,0.079,230.9764094
58,6,2,2,38,150249,11,1,5,3,0.298,296290,0.75,30,0.0535,395053,0.132,196.64234119999998
59,2,2,2,29,137186,5,1,5,6,0.384,51809,0.7,20,0.015,74013,0.022000000000000002,199.6821319
60,1,2,2,32,108779,13,2,6,6,0.415,513068,0.85,30,0.035,603609,0.254,226.0248344
61,1,2,1,36,115472,11,6,1,4,0.39,328372,0.75,40,0.015,437829,0.095,222.7570565
62,6,1,1,35,102874,3,1,5,3,0.35,176859,0.975,35,0.045,181394,0.098,243.98547000000002
63,6,2,1,30,43386,3,3,1,6,0.51,150314,0.93,35,0.025,161628,0.149,270.3529355
64,6,1,2,34,144437,3,2,3,6,0.435,166552,0.65,25,0.015,256234,0.055,203.2722701
65,1,1,1,35,110869,7,2,4,5,0.35700000000000004,393845,0.85,25,0.0535,463347,0.258,160.83823759999999
66,1,1,1,27,135326,5,2,3,5,0.435,442956,0.975,35,0.045,454314,0.18600000000000003,239.8351156
67,3,2,1,24,82629,11,3,5,6,0.46399999999999997,276792,0.65,35,0.05,425834,0.203,234.3685621
68,1,2,2,39,155391,8,1,3,5,0.39799999999999996,333581,0.45,35,0.015,741291,0.079,148.1365503
69,6,2,2,29,69295,12,3,1,5,0.49,146724,0.93,35,0.035,157768,0.105,270.93688389999994
70,4,2,2,28,176633,14,6,3,4,0.374,199206,0.55,25,0.0535,362193,0.08199999999999999,192.1208804
71,1,2,2,35,92724,5,1,5,5,0.408,436523,0.85,25,0.0535,513556,0.342,224.00881239999998
72,6,2,2,48,144075,10,1,5,4,0.381,221480,1.0,25,0.0535,221480,0.11199999999999999,222.77653709999998
73,1,2,1,33,60948,9,3,6,5,0.483,320107,0.7,35,0.0535,457296,0.332,227.06744480000003
74,6,2,2,31,140353,3,3,3,5,0.414,196992,0.6,35,0.015,328320,0.052000000000000005,210.4783179
75,6,2,2,45,160646,7,1,5,4,0.384,192528,0.65,30,0.015,296197,0.05,185.64685
76,6,2,2,35,115012,14,1,1,6,0.423,248383,0.93,35,0.015,267078,0.079,230.6939108
77,6,2,1,50,50476,6,2,2,3,0.41600000000000004,244997,0.6,35,0.015,408328,0.17800000000000002,243.45199269999998
78,1,2,2,40,153326,8,1,6,6,0.384,451491,0.975,25,0.015,463068,0.141,182.0908354
79,5,2,2,27,169328,7,2,3,5,0.35600000000000004,280265,0.93,30,0.015,301360,0.069,193.69427190000002
80,6,2,2,33,50031,14,3,3,6,0.523,152094,1.0,40,0.0535,152094,0.184,249.48601409999998
81,2,2,2,31,131304,8,3,4,6,0.41700000000000004,168987,0.7,25,0.015,241410,0.062,187.60107050000002
82,1,2,2,50,164186,4,1,1,5,0.384,136998,0.75,35,0.0535,182664,0.053,188.45893999999998
83,1,2,2,46,160709,7,1,5,4,0.326,436172,0.85,30,0.015,513144,0.11199999999999999,178.27290269999997
84,2,1,2,30,80693,14,1,5,5,0.4,656070,0.93,20,0.015,705452,0.47100000000000003,237.51408700000002
85,1,1,1,32,138172,3,2,3,3,0.42700000000000005,214268,1.0,30,0.0535,214268,0.10400000000000001,206.14200659999997
86,6,1,1,32,60388,1,5,1,5,0.48,100143,0.55,35,0.05,182078,0.1,234.3872876
87,6,1,2,47,179885,14,1,5,2,0.31,332706,0.975,25,0.0535,341237,0.134,231.2228551
88,6,2,2,39,73370,5,2,4,4,0.425,159873,0.65,30,0.015,245958,0.09,208.1433017
89,6,2,1,25,152457,12,3,5,6,0.376,383221,0.975,40,0.0535,393047,0.153,242.34174769999998
90,6,1,1,22,88513,3,5,2,4,0.401,233441,0.85,35,0.0535,274636,0.16699999999999998,261.0035824
91,3,1,2,40,126111,3,1,3,5,0.47,234637,0.93,25,0.045,252298,0.124,232.52854739999998
92,5,2,2,40,144339,3,2,1,5,0.354,121685,0.6,25,0.05,202808,0.059000000000000004,175.82650759999999
93,1,2,1,29,66999,2,6,2,5,0.379,345883,1.0,35,0.035,345883,0.256,275.56874189999996
94,4,2,2,39,87331,3,1,3,5,0.521,201529,1.0,25,0.025,201529,0.124,239.16078819999998
95,6,1,2,31,161064,5,1,5,5,0.33399999999999996,240926,0.7,30,0.035,344180,0.081,210.6010397
96,6,1,2,53,79424,1,3,4,6,0.509,145167,0.75,25,0.05,193556,0.128,227.2664688
97,6,1,2,25,84570,10,1,3,6,0.469,199756,0.65,35,0.045,307317,0.134,239.67839229999998
98,1,2,1,28,96003,12,3,5,6,0.43200000000000005,238473,0.93,35,0.025,256423,0.107,244.00076009999998
99,6,2,1,24,52868,3,2,3,6,0.513,240022,0.93,35,0.0535,258088,0.287,267.0888464
100,6,2,2,46,172272,10,1,5,3,0.34700000000000003,331572,0.7,30,0.025,473674,0.091,217.01234269999998
101,6,1,1,28,103963,6,2,1,6,0.41,224719,0.85,35,0.0535,264375,0.13699999999999998,225.9835674
102,1,1,2,47,137447,8,2,5,5,0.37200000000000005,190600,0.65,25,0.0535,293231,0.10099999999999999,179.8116362
103,2,1,1,26,43361,3,6,6,3,0.494,242250,1.0,25,0.035,242250,0.336,292.7982492
104,6,2,2,32,54348,2,4,2,5,0.45799999999999996,223663,0.7,35,0.025,319519,0.177,272.9144204
105,6,2,1,29,84691,11,2,1,6,0.455,347983,0.93,35,0.0535,374175,0.26,251.710531
106,6,2,2,25,78239,7,2,4,4,0.429,173436,0.75,40,0.05,231248,0.128,213.19107909999997
107,6,1,2,35,151420,6,2,3,2,0.379,426540,0.6,30,0.015,710900,0.11699999999999999,197.9640737
108,6,2,1,27,100241,3,2,6,6,0.442,163912,0.93,35,0.045,176249,0.09300000000000001,257.380632
109,5,2,2,32,150038,3,2,3,5,0.45299999999999996,205216,0.85,25,0.0535,241431,0.099,211.4392554
110,6,2,2,42,121147,4,1,3,4,0.42,150310,0.7,30,0.0535,214729,0.083,179.6896668
111,6,2,2,26,165222,7,1,3,5,0.39,66558,0.6,35,0.0535,110930,0.025,160.7943493
112,1,2,1,33,166839,13,1,1,6,0.345,321354,0.93,35,0.025,345542,0.083,184.8846601
113,6,2,1,34,85098,4,5,5,6,0.436,203458,0.75,35,0.0535,271277,0.151,246.2281684
114,6,2,2,42,59278,7,2,5,4,0.433,164970,0.7,30,0.0535,235671,0.18600000000000003,221.25164660000002
115,6,1,2,33,42543,10,1,3,1,0.531,189550,0.65,30,0.0535,291615,0.298,228.4105721
116,1,2,2,26,111163,3,1,5,5,0.40399999999999997,391491,0.85,35,0.035,460578,0.175,223.5303496
117,6,2,2,52,175281,11,1,5,5,0.392,216315,0.7,25,0.045,309021,0.08199999999999999,220.54603280000003
118,1,2,1,32,100841,7,1,4,6,0.40700000000000003,137601,0.85,35,0.0535,161884,0.086,161.83045669999998
119,6,2,1,21,72815,11,3,2,6,0.455,154259,0.85,40,0.0535,181481,0.129,249.84641890000003
120,2,2,2,43,163511,5,1,3,6,0.41,198227,0.65,25,0.035,304965,0.073,172.5574531
121,1,2,2,43,89491,2,3,6,6,0.491,405906,0.7,30,0.035,579866,0.244,230.1572884
122,6,2,2,28,65814,3,2,1,5,0.423,242482,0.65,35,0.0535,373049,0.233,232.87462779999998
123,2,2,2,37,182497,11,1,3,5,0.355,309227,0.7,20,0.015,441753,0.098,165.5530455
124,1,1,1,34,113654,6,1,4,4,0.368,212557,1.0,30,0.0535,212557,0.125,183.4686464
125,2,2,1,23,78749,10,2,1,5,0.49,150938,0.85,30,0.05,177574,0.12300000000000001,237.4868443
126,5,2,2,33,132165,11,1,5,5,0.406,99547,0.85,25,0.045,117114,0.05,217.83447510000002
127,1,2,1,34,142003,6,1,6,5,0.387,180982,0.85,35,0.045,212920,0.07200000000000001,206.540254
128,6,1,2,42,127295,6,1,1,6,0.36200000000000004,432202,0.93,25,0.0535,464733,0.247,209.4511868
129,6,1,2,44,90352,2,4,4,1,0.431,261851,0.85,30,0.0535,308060,0.19399999999999998,232.93343619999996
130,2,2,2,54,102790,13,1,6,5,0.413,126545,0.93,20,0.0535,136070,0.1,201.17794640000002
131,1,2,2,54,131513,3,2,5,6,0.326,475952,0.93,35,0.035,511776,0.179,216.5232863
132,6,2,2,54,151888,11,6,5,6,0.28300000000000003,410254,0.93,35,0.0535,441133,0.171,235.31533900000002
133,1,1,1,30,185779,8,6,5,5,0.318,245047,0.85,35,0.015,288291,0.048,195.33577230000003
134,1,1,1,38,74920,13,2,1,3,0.486,360339,0.975,35,0.045,369578,0.273,260.0817012
135,1,1,2,28,67967,5,2,5,6,0.436,192713,0.85,20,0.045,226721,0.215,250.42941729999998
136,1,2,2,42,106057,6,1,6,5,0.41100000000000003,289854,0.6,25,0.0535,483090,0.198,172.625542
137,1,2,2,35,150441,3,1,1,6,0.34600000000000003,156810,0.75,30,0.0535,209080,0.07,172.45701430000003
138,6,2,2,33,101652,12,6,5,4,0.36200000000000004,204348,0.55,35,0.025,371542,0.086,223.0903062
139,2,1,1,30,138578,12,3,5,5,0.39,232190,0.7,20,0.0535,331700,0.13699999999999998,210.3461651
140,1,1,2,30,129497,10,6,5,2,0.401,325206,0.93,25,0.035,349684,0.151,248.55608880000003
141,6,1,2,39,113878,1,5,1,3,0.41700000000000004,138912,0.75,30,0.025,185216,0.057999999999999996,241.5750079
142,6,2,2,33,186712,11,1,3,6,0.35,274288,0.65,35,0.0535,421982,0.09300000000000001,154.0329697
143,6,2,2,26,133870,7,1,3,5,0.41100000000000003,190439,0.93,35,0.045,204773,0.081,220.61134750000002
144,1,2,2,30,124805,11,1,3,6,0.43,436867,0.65,30,0.015,672103,0.145,176.43690800000002
145,2,1,1,29,97219,12,3,3,3,0.449,187321,1.0,20,0.015,187321,0.11199999999999999,249.17474790000003
146,3,1,2,28,77527,3,2,5,6,0.485,77111,0.75,25,0.0535,102815,0.07200000000000001,217.1544143
147,1,1,1,37,113804,12,3,3,5,0.44,210961,0.93,35,0.0535,226840,0.11699999999999999,222.34874069999998
148,1,2,2,32,86090,13,1,5,6,0.39399999999999996,235377,0.93,30,0.015,253094,0.113,217.12984509999998
149,1,2,2,30,147939,11,1,5,6,0.36700000000000005,182685,0.75,35,0.025,243580,0.053,192.8620124
150,1,2,1,27,174722,10,2,5,6,0.33399999999999996,326359,0.93,35,0.025,350924,0.08,178.9517785
151,6,2,2,32,161518,11,1,3,6,0.44,294751,0.65,35,0.045,453463,0.10400000000000001,195.84851369999998
152,6,2,1,28,49741,3,6,2,6,0.508,131951,0.93,35,0.045,141883,0.151,285.5409262
153,6,1,1,20,151602,7,2,3,5,0.408,224156,0.7,35,0.0535,320223,0.094,199.9601948
154,3,2,1,35,107751,1,3,4,6,0.337,284464,0.93,30,0.0535,305875,0.177,204.6187094
155,6,1,2,54,75741,2,4,1,3,0.474,138105,0.55,25,0.0535,251100,0.132,234.53528540000002
156,6,2,1,41,59163,2,3,3,5,0.503,218403,0.93,35,0.0535,234842,0.233,247.4697105
157,1,1,1,32,100899,11,1,3,6,0.493,217566,0.93,30,0.0535,233942,0.145,210.31570699999997
158,2,1,1,39,148428,5,6,1,4,0.368,185832,0.93,25,0.035,199819,0.075,239.85847880000003
159,1,2,2,33,168282,10,1,5,4,0.312,331544,0.75,40,0.035,442059,0.092,178.2846812
160,4,1,2,51,64892,5,1,5,2,0.47100000000000003,169880,0.7,25,0.045,242686,0.175,260.3980645
161,1,2,1,28,45959,11,2,1,6,0.45899999999999996,317593,1.0,40,0.015,317593,0.23,246.6045637
162,1,2,1,22,152143,6,6,3,6,0.368,306103,0.975,35,0.015,313952,0.07400000000000001,221.0126556
163,4,1,2,52,129925,3,1,5,7,0.37799999999999995,122652,0.85,25,0.0535,144296,0.069,202.13422250000002
164,6,2,2,50,165304,13,6,5,6,0.374,229770,0.93,35,0.045,247065,0.079,246.7237955
165,1,2,1,28,92026,2,4,3,4,0.466,329502,0.93,35,0.0535,354303,0.226,250.79124869999998
166,3,1,1,33,149221,3,6,1,6,0.426,210301,1.0,30,0.05,210301,0.091,237.92073059999998
167,3,2,2,44,144149,11,1,3,5,0.449,278954,0.85,25,0.0535,328181,0.141,186.1946377
168,1,1,2,30,127752,10,1,5,5,0.35100000000000003,113716,0.85,20,0.0535,133784,0.073,176.76276059999998
169,1,2,1,24,48784,5,1,2,4,0.496,265757,0.93,35,0.015,285760,0.2,258.58382
170,6,2,2,29,145236,3,1,5,5,0.37799999999999995,56111,0.75,35,0.0535,74815,0.024,194.45637630000002
171,2,1,1,26,76635,1,6,2,6,0.43700000000000006,284966,1.0,25,0.0535,284966,0.27,272.12066539999995
172,6,2,2,27,170441,8,1,5,6,0.324,84454,0.65,35,0.0535,129929,0.031,150.298802
173,6,1,1,34,70118,9,4,4,6,0.502,195984,1.0,35,0.035,195984,0.139,238.16472209999998
174,6,2,2,36,76421,9,1,5,4,0.42700000000000005,189884,0.75,30,0.015,253179,0.10300000000000001,215.11786419999999
175,6,2,2,41,52872,3,2,5,5,0.47,175310,0.45,35,0.015,389578,0.122,222.1261738
176,6,2,2,25,163432,11,1,5,7,0.32799999999999996,260992,0.85,40,0.0535,307049,0.09699999999999999,210.98858769999998
177,1,1,1,27,130651,14,3,1,4,0.385,296519,0.93,35,0.0535,318838,0.14400000000000002,226.7818458
178,3,2,2,39,83536,14,2,1,5,0.42100000000000004,337350,0.6,25,0.0535,562250,0.293,207.5763009
179,4,1,1,41,79033,1,5,5,5,0.41100000000000003,109064,0.85,30,0.0535,128311,0.092,226.8715355
180,6,2,1,33,84399,2,4,1,5,0.449,208995,1.0,35,0.025,208995,0.106,266.50429959999997
181,6,2,2,36,179729,7,1,5,5,0.33299999999999996,163170,0.55,35,0.045,296673,0.052000000000000005,186.20320269999996
182,1,2,1,35,143493,9,1,3,6,0.447,265052,0.93,35,0.015,285002,0.068,194.333232
183,3,2,2,43,133724,12,5,5,6,0.35200000000000004,207145,0.75,25,0.015,276193,0.07400000000000001,196.7856263
184,2,2,2,33,88613,3,6,1,6,0.455,386229,0.85,20,0.025,454387,0.27699999999999997,257.0070018
185,6,2,2,22,71630,5,3,5,5,0.46,140940,0.75,40,0.0535,187920,0.11900000000000001,238.39269159999998
186,1,2,2,31,201393,11,1,1,6,0.306,345585,0.93,30,0.045,371597,0.10400000000000001,192.30371530000002
187,2,2,2,45,145107,7,1,3,6,0.42,122770,0.6,25,0.0535,204617,0.061,128.7914046
188,6,2,2,33,93284,10,1,5,5,0.434,205252,0.65,35,0.0535,315772,0.139,217.19236809999998
189,2,1,2,31,186680,1,5,4,6,0.377,121971,1.0,20,0.0535,121971,0.053,173.0237409
190,3,2,2,32,67788,5,1,2,7,0.474,324298,0.85,25,0.0535,381527,0.34700000000000003,253.1999676
191,1,1,1,44,94927,14,3,2,4,0.424,211798,1.0,25,0.05,211798,0.156,233.7588505
192,1,1,1,28,129046,2,3,3,2,0.40700000000000003,77003,0.93,20,0.035,82799,0.042,233.1212608
193,3,2,2,34,41916,12,3,1,6,0.506,243257,0.6,25,0.0535,405428,0.42100000000000004,235.5235324
194,6,1,1,23,53394,2,4,1,6,0.473,149938,0.7,35,0.035,214197,0.139,271.0068491
195,4,1,2,44,157867,5,1,5,2,0.33899999999999997,270587,1.0,25,0.0535,270587,0.124,216.6961111
196,3,2,2,37,161308,10,1,6,3,0.419,242349,0.85,25,0.0535,285116,0.109,204.0071872
197,6,1,2,55,115200,3,2,3,7,0.499,213414,0.75,25,0.05,284552,0.13,235.43436890000004
198,6,1,2,54,161044,3,2,5,2,0.299,177444,0.75,25,0.0535,236592,0.08,202.49593869999998
199,2,1,2,33,134267,3,2,5,6,0.354,279317,0.75,20,0.0535,372423,0.17,187.2340687
200,6,1,1,31,54045,12,3,2,7,0.441,263940,1.0,35,0.0535,263940,0.309,282.8572627
201,2,2,1,29,42817,1,3,2,6,0.43799999999999994,272478,0.85,30,0.035,320562,0.34299999999999997,270.2844912
202,6,1,2,27,99911,10,2,3,6,0.479,140219,0.93,30,0.0535,150773,0.094,210.4808076
203,2,1,2,35,92284,6,1,5,6,0.413,189511,0.93,20,0.025,203775,0.131,220.8305474
204,1,2,2,53,179461,11,1,3,6,0.386,640064,0.93,30,0.0535,688241,0.239,174.5273122
205,6,1,1,36,146784,3,1,6,5,0.376,214398,0.975,35,0.0535,219895,0.092,215.9993817
206,1,2,1,42,129665,7,1,4,7,0.419,391609,0.93,25,0.015,421085,0.145,171.557369
207,6,2,2,27,104524,12,5,4,5,0.384,401347,0.75,40,0.05,535129,0.222,233.3089695
208,1,2,1,25,193089,7,1,5,6,0.298,434090,1.0,35,0.0535,434090,0.142,183.9908833
209,1,2,1,24,142563,7,6,5,5,0.385,125101,1.0,35,0.015,125101,0.032,214.2824591
210,3,1,2,50,108034,8,1,2,3,0.369,189245,0.65,25,0.045,291146,0.11699999999999999,228.8276969
211,2,2,1,33,63779,3,4,3,6,0.486,233334,1.0,30,0.015,233334,0.151,246.06474619999997
212,6,1,2,32,160715,11,1,6,6,0.38,172694,0.7,25,0.0535,246706,0.078,172.6769525
213,4,2,2,30,190713,2,6,5,6,0.308,207493,0.75,25,0.015,276657,0.052000000000000005,215.7540304
214,2,2,1,27,173747,7,1,6,5,0.401,287160,0.93,25,0.015,308774,0.079,207.7944534
215,6,2,1,31,97638,2,4,5,6,0.39899999999999997,235874,0.93,40,0.025,253628,0.096,249.5479119
216,6,1,2,32,127172,5,1,5,5,0.386,277304,0.6,25,0.05,462173,0.153,204.277142
217,6,2,2,32,101106,3,1,4,5,0.392,231759,0.6,35,0.035,386265,0.114,203.2422937
218,2,2,1,27,118223,3,2,1,5,0.39799999999999996,182580,0.75,30,0.0535,243440,0.10400000000000001,206.0951843
219,1,2,1,28,141012,6,2,3,6,0.48100000000000004,354088,0.85,40,0.0535,416574,0.152,199.5740209
220,6,2,1,32,121009,8,2,1,6,0.418,244050,0.93,35,0.015,262419,0.07400000000000001,225.78294509999998
221,2,1,2,37,80535,10,1,3,1,0.442,196059,0.65,20,0.0535,301629,0.198,196.70522480000002
222,1,2,2,45,153419,9,1,5,5,0.312,221196,0.85,35,0.045,260231,0.08199999999999999,175.75884299999998
223,1,2,2,44,152611,9,1,3,2,0.368,317215,0.6,25,0.0535,528692,0.151,142.34657109999998
224,2,1,2,51,91852,11,6,1,4,0.475,356588,1.0,20,0.035,356588,0.27,279.76126610000006
225,2,2,1,51,113204,9,3,4,6,0.439,341162,0.85,20,0.0535,401367,0.24600000000000002,203.3275101
